"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030695","GTPase regulator activity","44/1004","433/28409",0.10161662817552,2.87532548788679,7.52662151560682,4.18562825896905e-10,1.92329618499628e-07,1.5574943047848e-07,"Sbf2/Arhgef11/Rasal3/Nf1/Rasgef1a/Rgs17/Dock9/Arhgap12/Hps1/Fam13b/Rabgap1l/Fgd2/Chn1/Hps4/Rapgef3/Syngap1/Rapgef1/Racgap1/Ralgps1/Psd/Rabep2/Ralgps2/Arhgap39/Depdc5/Ralgapa1/Nckap1l/Myo9a/Rpgr/Arhgap4/Gopc/Arhgef1/Gripap1/Flcn/Iqsec1/Arfgap1/Sipa1l2/Fgd4/Tsc2/Madd/Arhgap23/Plce1/Obscn/Arhgef40/Arhgef39",44
"GO:0060589","nucleoside-triphosphatase regulator activity","44/1004","433/28409",0.10161662817552,2.87532548788679,7.52662151560682,4.18562825896905e-10,1.92329618499628e-07,1.5574943047848e-07,"Sbf2/Arhgef11/Rasal3/Nf1/Rasgef1a/Rgs17/Dock9/Arhgap12/Hps1/Fam13b/Rabgap1l/Fgd2/Chn1/Hps4/Rapgef3/Syngap1/Rapgef1/Racgap1/Ralgps1/Psd/Rabep2/Ralgps2/Arhgap39/Depdc5/Ralgapa1/Nckap1l/Myo9a/Rpgr/Arhgap4/Gopc/Arhgef1/Gripap1/Flcn/Iqsec1/Arfgap1/Sipa1l2/Fgd4/Tsc2/Madd/Arhgap23/Plce1/Obscn/Arhgef40/Arhgef39",44
"GO:0140993","histone modifying activity","42/1004","444/28409",0.0945945945945946,2.67663131258749,6.8154404705888,8.74843344898048e-09,2.67993677987102e-06,2.17022542050147e-06,"Srpk2/Ezh2/Setd5/Tnik/Stk25/Stk35/Cdk2/Mink1/Hdac5/Wnk1/Ubr2/Rps6ka5/Pikfyve/Med24/Mast3/Slk/Cask/Nek1/Lmtk3/Eef1akmt2/Sirt2/Bap1/Brsk2/Kat2a/Pak6/Cdc42bpa/Setd4/Ntmt1/Aak1/Map4k4/Ttbk2/Limk2/Setdb2/Prpf4b/Pkm/Hdac9/Hdac10/Hdac7/Huwe1/Clock/Ncoa3/Obscn",42
"GO:0019783","ubiquitin-like protein peptidase activity","18/1004","113/28409",0.15929203539823,4.50729824066566,7.15025744026076,9.06369310131141e-08,2.0823834900263e-05,1.68632395332294e-05,"Usp1/Senp7/Usp48/Usp46/Usp35/Usp37/Ufsp2/Eif3h/Usp31/Usp34/Bap1/Usp40/Usp42/Josd2/Tnfaip3/Usp44/Otud7b/Senp8",18
"GO:0008234","cysteine-type peptidase activity","22/1004","175/28409",0.125714285714286,3.55718838929994,6.49483056596731,2.71690487052425e-07,4.10744140938397e-05,3.32622538965062e-05,"Usp1/Senp7/Usp48/Capn15/Espl1/Usp46/Usp35/Usp37/Atg4c/Ufsp2/Ctso/Usp31/Usp34/Bap1/Usp40/Usp42/Josd2/Tnfaip3/Usp44/Otud7b/Senp8/Capn7",22
"GO:0015631","tubulin binding","36/1004","397/28409",0.0906801007556675,2.56586751231848,6.01382091458717,2.83446674253684e-07,4.10744140938397e-05,3.32622538965062e-05,"Eml2/Abraxas1/Mapt/Nf1/Kifc2/Map2/Ttll11/Kif6/Fam161a/Racgap1/Dnm1l/Akap1/Macf1/Camsap3/Cep70/Cdk5rap2/Dst/Dctn1/Clasp2/Zfp207/Irag2/Dysf/Map4k4/Adnp/Kif1b/Ttll5/Stmn4/Ppargc1a/Uxt/Trim46/Sgip1/Eml4/Klc1/Eml5/Ndel1/Mdm1",36
"GO:0003779","actin binding","39/1004","451/28409",0.0864745011086474,2.44686663545375,5.92837961817356,3.12862784175058e-07,4.10744140938397e-05,3.32622538965062e-05,"Map2/Myo6/Adss1/Pdlim5/Ablim1/Myo18a/Ssh3/Myo19/Mtss1/Actr2/Epb41l1/Hpca/Crocc/Homer2/Bin1/Macf1/Camsap3/Myo9a/Dmtn/Flna/Ablim3/Cttn/Actn4/Wipf2/Dst/Kcnma1/Epb41l2/Clasp2/Cald1/Fgd4/Daam1/Plec/Fmnl3/Epb41l3/Evl/Nf2/Shroom1/Ptk2/Sptan1",39
"GO:0008017","microtubule binding","28/1004","279/28409",0.100358422939068,2.83972354310357,5.91074310786501,8.00551797474848e-07,8.483094878433e-05,6.86965016786224e-05,"Eml2/Abraxas1/Mapt/Nf1/Kifc2/Map2/Kif6/Fam161a/Racgap1/Dnm1l/Akap1/Macf1/Camsap3/Cdk5rap2/Dst/Dctn1/Clasp2/Zfp207/Irag2/Dysf/Map4k4/Kif1b/Trim46/Sgip1/Eml4/Eml5/Ndel1/Mdm1",28
"GO:0106310","protein serine kinase activity","33/1004","363/28409",0.0909090909090909,2.57234697573343,5.77083318060823,8.30770989182775e-07,8.483094878433e-05,6.86965016786224e-05,"Srpk2/Camk2d/Mapk10/Pnck/Tnik/Stk25/Stk35/Cdk2/Mink1/Wnk1/Rps6ka5/Pikfyve/Cdk4/Mast3/Slk/Cask/Nek1/Lmtk3/Clk4/Clk1/Brsk2/Pak6/Cdc42bpa/Aak1/Camk2g/Map4k4/Ttbk2/Clk3/Limk2/Prpf4b/Map2k5/Obscn/Cdk8",33
"GO:0016755","aminoacyltransferase activity","39/1004","479/28409",0.081419624217119,2.30383476532284,5.50842104118255,1.41050252064802e-06,0.000129625181647553,0.000104971082326121,"Ggt5/Trim65/Ubr3/Herc3/Traf2/Ube2f/Rnf13/Ube3a/Ubr2/Btrc/Rnf38/Wsb1/Vps11/Stub1/Trim9/Birc3/Pex2/Ankib1/Rnf112/Med24/Ube2h/Rpgr/Ube2k/Uba7/Trim23/Rnf182/Xiap/Tnfaip3/Marchf8/Ppil2/Bard1/Nfx1/Sharpin/Ercc8/Zfp451/Huwe1/Ubr4/Birc6/Cdk8",39
"GO:0019787","ubiquitin-like protein transferase activity","38/1004","463/28409",0.08207343412527,2.32233485066215,5.49091088151855,1.58462775028737e-06,0.0001323884456831,0.000107208786550543,"Trim65/Ubr3/Herc3/Traf2/Ube2f/Rnf13/Ube3a/Ubr2/Btrc/Rnf38/Wsb1/Vps11/Stub1/Trim9/Birc3/Pex2/Ankib1/Rnf112/Med24/Ube2h/Rpgr/Ube2k/Uba7/Trim23/Rnf182/Xiap/Tnfaip3/Marchf8/Ppil2/Bard1/Nfx1/Sharpin/Ercc8/Zfp451/Huwe1/Ubr4/Birc6/Cdk8",38
"GO:0101005","deubiquitinase activity","15/1004","99/28409",0.151515151515152,4.28724495955572,6.27121966946941,2.03206031096661e-06,0.000155621952148193,0.000126023389460824,"Usp1/Usp48/Usp46/Usp35/Usp37/Eif3h/Usp31/Usp34/Bap1/Usp40/Usp42/Josd2/Tnfaip3/Usp44/Otud7b",15
"GO:0004842","ubiquitin-protein transferase activity","36/1004","437/28409",0.0823798627002288,2.33100549746096,5.3669937655174,2.72049394121825e-06,0.000192317994767659,0.000155740017525612,"Trim65/Ubr3/Herc3/Traf2/Rnf13/Ube3a/Ubr2/Btrc/Rnf38/Wsb1/Vps11/Stub1/Trim9/Birc3/Pex2/Ankib1/Rnf112/Med24/Ube2h/Rpgr/Ube2k/Uba7/Trim23/Rnf182/Xiap/Tnfaip3/Marchf8/Ppil2/Bard1/Nfx1/Sharpin/Ercc8/Huwe1/Ubr4/Birc6/Cdk8",36
"GO:0004843","cysteine-type deubiquitinase activity","14/1004","91/28409",0.153846153846154,4.35320257431811,6.1322730059345,3.67948778241169e-06,0.00023433270821164,0.000189763730262447,"Usp1/Usp48/Usp46/Usp35/Usp37/Usp31/Usp34/Bap1/Usp40/Usp42/Josd2/Tnfaip3/Usp44/Otud7b",14
"GO:0044325","transmembrane transporter binding","20/1004","174/28409",0.114942528735632,3.25239272793882,5.7042313015972,3.82479937233362e-06,0.00023433270821164,0.000189763730262447,"Stac/Agrn/Camk2d/Ank3/Tcaf1/Slc8a1/Bak1/Grina/Rapgef3/Pkd1/Fkbp1a/Flna/Gopc/Nptn/Rnf207/Actn4/Cib1/Cacna1c/Cbarp/Rims2",20
"GO:0005085","guanyl-nucleotide exchange factor activity","22/1004","206/28409",0.106796116504854,3.02188334042471,5.57460799324753,4.33088306516101e-06,0.000248755096055186,0.000201443047833476,"Sbf2/Arhgef11/Rasgef1a/Dock9/Hps1/Fgd2/Hps4/Rapgef3/Rapgef1/Ralgps1/Psd/Ralgps2/Rpgr/Arhgef1/Gripap1/Iqsec1/Fgd4/Madd/Plce1/Obscn/Arhgef40/Arhgef39",22
"GO:0005516","calmodulin binding","21/1004","198/28409",0.106060606060606,3.001071471689,5.40826841845245,7.90554536621671e-06,0.00040966467765863,0.000331748384519388,"Map2/Myo6/Camk2d/Pla2g6/Pnck/Slc8a1/Ryr1/Edf1/Unc13a/Camsap3/Kcnq2/Strn4/Cask/Cdk5rap2/Camk2g/Arpp21/Cacna1c/Grin1/Ubr4/Obscn/Sptan1",21
"GO:0004674","protein serine/threonine kinase activity","35/1004","440/28409",0.0795454545454545,2.25080360376675,5.0611507755387,8.02390010648025e-06,0.00040966467765863,0.000331748384519388,"Srpk2/Camk2d/Mapk10/Pnck/Tnik/Stk25/Stk35/Cdk2/Mink1/Wnk1/Rps6ka5/Pikfyve/Cdk4/Mast3/Slk/Strada/Cask/Nek1/Lmtk3/Clk4/Clk1/Brsk2/Pak6/Cdc42bpa/Aak1/Camk2g/Map4k4/Ttbk2/Clk3/Limk2/Prpf4b/Pkm/Map2k5/Obscn/Cdk8",35
"GO:0051015","actin filament binding","22/1004","222/28409",0.0990990990990991,2.80408994652023,5.16514512864851,1.43720128480937e-05,0.000695151568810425,0.000562937012941952,"Myo6/Adss1/Ablim1/Myo18a/Myo19/Mtss1/Actr2/Bin1/Macf1/Camsap3/Myo9a/Dmtn/Flna/Ablim3/Cttn/Actn4/Clasp2/Fgd4/Plec/Fmnl3/Shroom1/Sptan1",22
"GO:0000149","SNARE binding","15/1004","119/28409",0.126050420168067,3.56669958820181,5.37037151624807,2.02678452817931e-05,0.000916108484812607,0.000741868963704843,"Picalm/Vps54/Vps11/Gria2/Trim9/Unc13a/Txlna/Vti1a/Abca1/Snap23/Gopc/Sec22b/Syt17/Sec24c/Exoc3l4",15
"GO:0035173","histone kinase activity","24/1004","261/28409",0.0919540229885057,2.60191418235106,4.97631670023576,2.09339262035525e-05,0.000916108484812607,0.000741868963704843,"Srpk2/Tnik/Stk25/Stk35/Cdk2/Mink1/Wnk1/Rps6ka5/Pikfyve/Mast3/Slk/Cask/Nek1/Lmtk3/Brsk2/Pak6/Cdc42bpa/Aak1/Map4k4/Ttbk2/Limk2/Prpf4b/Pkm/Obscn",24
"GO:0140030","modification-dependent protein binding","23/1004","248/28409",0.092741935483871,2.6242088099216,4.91717821428607,2.69714047738027e-05,0.0011266691357784,0.000912381970099451,"Abraxas1/Ank3/Setd5/Chd5/Brd3/Zfand6/Rad23a/Ccdc38/Mtf2/Macroh2a1/Phf19/Bptf/Ncapg2/Pwwp2a/Trp53bp1/Tnfaip3/Glyr1/Brd9/Sharpin/Otud7b/Cbx5/Tom1/Ikbkg",23
"GO:0002162","dystroglycan binding","5/1004","12/28409",0.416666666666667,11.7899236387782,7.15558337385062,3.51344162274006e-05,0.00140384906578179,0.00113684358227791,"Map2/Agrn/Clasp2/Plec/Large2",5
