"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050807","regulation of synapse organization","33/741","390/28928",0.0846153846153846,3.30331153327105,7.42522456815709,2.50314400220358e-09,9.53828428957831e-06,7.71540732523933e-06,"Slit2/Adgrl2/Nrcam/Iqsec2/Psd/Dlg4/Ptk2/Dlg5/Nrg1/Adgrb2/Camk2b/Nfatc4/Mark2/Eif4g1/Nf1/Asap1/Dip2a/Snap91/Xlr3b/Nrxn2/Tsc2/Mecp2/Dmpk/Ube2v2/Adgre5/Actr2/Ube3a/Lrp8/Sema4c/Dab2ip/Dtnbp1/Adgrl1/Srgap3",33
"GO:0050803","regulation of synapse structure or activity","33/741","398/28928",0.0829145728643216,3.23691331149676,7.28578209629042,4.15159272669350e-09,9.53828428957831e-06,7.71540732523933e-06,"Slit2/Adgrl2/Nrcam/Iqsec2/Psd/Dlg4/Ptk2/Dlg5/Nrg1/Adgrb2/Camk2b/Nfatc4/Mark2/Eif4g1/Nf1/Asap1/Dip2a/Snap91/Xlr3b/Nrxn2/Tsc2/Mecp2/Dmpk/Ube2v2/Adgre5/Actr2/Ube3a/Lrp8/Sema4c/Dab2ip/Dtnbp1/Adgrl1/Srgap3",33
"GO:0043254","regulation of protein-containing complex assembly","35/741","463/28928",0.0755939524838013,2.95112261464427,6.86208096826849,1.51938990832231e-08,2.327198876247e-05,1.88244412852142e-05,"Slit2/Nckap1l/Mapt/Bin1/Src/Tpm1/Nrg1/Inpp5j/Psrc1/Nphs1/Ica1/Unc13a/Nr1h2/Trim65/Ssh3/Eif4g1/Senp6/Zdhhc1/Stxbp5/Mark4/Snap91/Clasp2/Pde4dip/Ncam1/Creb1/Dmtn/Sh3glb1/Dlg1/Mecp2/Dab2ip/Fblim1/Apc/Add1/Cttn/Ckap5",35
"GO:0051962","positive regulation of nervous system development","31/741","397/28928",0.0780856423173804,3.0483960336804,6.66326455731326,4.86577449663152e-08,5.32236633753442e-05,4.30520028356544e-05,"Slit2/Adgrl2/Mapt/Iqsec2/Bin1/Synj1/Dlg4/Ptk2/Tnik/Dlg5/Nrg1/Adgrb2/Fxr1/Camk2b/Dixdc1/Nptn/Srrt/Snap91/Sh3glb1/Xlr3b/Mecp2/Ube2v2/Adgre5/Actr2/Tenm4/Obsl1/Lrp8/Smarcd3/Adgrl1/Macf1/Clcn2",31
"GO:0031334","positive regulation of protein-containing complex assembly","22/741","219/28928",0.100456621004566,3.92173971986517,7.03705464485839,5.79147588415062e-08,5.32236633753442e-05,4.30520028356544e-05,"Nckap1l/Mapt/Bin1/Src/Nrg1/Psrc1/Nphs1/Nr1h2/Trim65/Eif4g1/Zdhhc1/Mark4/Snap91/Pde4dip/Creb1/Sh3glb1/Dlg1/Mecp2/Dab2ip/Apc/Cttn/Ckap5",22
"GO:0031346","positive regulation of cell projection organization","34/741","471/28928",0.0721868365180467,2.81811175005945,6.45019499962504,7.44223361441691e-08,5.69951057637429e-05,4.61026787587827e-05,"Mapt/Dlg4/Tnik/Src/Crocc/Nrg1/Plce1/Camk2b/Dixdc1/Hdac4/Mark2/Ccp110/Nptn/Nf1/Apbb1/Mark4/Snap91/Itpr1/Sh3glb1/Xlr3b/Tsc2/Def8/Ttbk2/Ube2v2/Actr2/Dzip1/Kctd17/Obsl1/Elavl4/Lrp8/Fuz/Dab2ip/Macf1/Apc",34
"GO:0022604","regulation of cell morphogenesis","25/741","284/28928",0.0880281690140845,3.43654368858224,6.69041279699993,1.00139399047197e-07,6.0628041583961e-05,4.90413183283813e-05,"Epb41l3/Dlg4/Ptk2/Tnik/Src/Wasf3/Tpm1/Unc13a/Camk2b/Mark2/Dmtn/Sh3glb1/Xlr3b/Dlg1/Fmnl2/Wdpcp/Mecp2/Actr2/Obsl1/Ago4/Zmym3/Lrp8/Macf1/Fblim1/Slc23a2",25
"GO:0007059","chromosome segregation","32/741","433/28928",0.0739030023094688,2.88510938030812,6.40814818539804,1.05554805804502e-07,6.0628041583961e-05,4.90413183283813e-05,"Sun1/Rad18/Gen1/Pbrm1/Kif23/Setdb2/Psrc1/Incenp/Smc2/Msh5/Smarcad1/Kat5/Cenpu/Anapc1/Actl6b/Senp6/Cenpl/Clasp2/Cenatac/Racgap1/Smc6/Zfp207/Actr2/Dis3l2/Akap8l/Ago4/Smarcd3/Meiob/Bag6/Kif2a/Apc/Haus2",32
"GO:0031503","protein-containing complex localization","24/741","272/28928",0.0882352941176471,3.44462967373184,6.56789378582562,1.72155082521937e-07,8.78947337986999e-05,7.10970288169542e-05,"Sh3glb2/Iqsec2/Synj1/Dlg4/Tnik/Cacna2d2/Nrg1/Dync2i1/Fxr1/Stx3/Ift172/Mdm2/Cblb/Ap3d1/Nptn/Epb41l1/Ift46/Scrib/Exoc3l/Dlg1/Exoc3l4/Wdpcp/Dzip1/Fuz",24
"GO:0033044","regulation of chromosome organization","23/741","257/28928",0.0894941634241245,3.49377484417419,6.51086596721769,2.40575250161282e-07,0.00010599473140024,8.57379065515714e-05,"Morc2a/Wdhd1/Gen1/Pbrm1/Cdk2/Slx1b/Src/Pphln1/Setdb2/Incenp/Smc2/Kat5/Hmbox1/Hnrnpa2b1/Anapc1/Actl6b/Senp6/Hnrnpd/Map3k4/Zfp207/Tasor/Smarcd3/Apc",23
