"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014069","postsynaptic density","41/745","463/28829",0.0885529157667387,3.42670068273733,8.57360694373008,9.0788071479463e-12,5.00242273851841e-09,3.45950335532270e-09,"Nos1/Sh2d5/Epb41l3/Mapt/Nrcam/Iqsec2/Psd/Dlg4/Tnik/Dlg5/Nrg1/Cacna1c/Camk2b/Map1a/Rpl10a/Mdm2/Nptn/Neo1/Cpeb4/Hnrnpa2b1/Hnrnpd/Slc8a1/Rusc1/Snap91/Itpr1/Gria2/Epb41l1/Ank2/Dmtn/Scrib/Dlg1/Tsc2/Dtnb/Lrp8/Grk2/Sema4c/Camk2g/Dtnbp1/Sharpin/Macf1/Add1",41
"GO:0032279","asymmetric synapse","41/745","487/28829",0.0841889117043121,3.25782836983035,8.18457382378881,4.41114533418716e-11,1.21527053956856e-08,8.40439268934606e-09,"Nos1/Sh2d5/Epb41l3/Mapt/Nrcam/Iqsec2/Psd/Dlg4/Tnik/Dlg5/Nrg1/Cacna1c/Camk2b/Map1a/Rpl10a/Mdm2/Nptn/Neo1/Cpeb4/Hnrnpa2b1/Hnrnpd/Slc8a1/Rusc1/Snap91/Itpr1/Gria2/Epb41l1/Ank2/Dmtn/Scrib/Dlg1/Tsc2/Dtnb/Lrp8/Grk2/Sema4c/Camk2g/Dtnbp1/Sharpin/Macf1/Add1",41
"GO:0150034","distal axon","33/745","430/28829",0.0767441860465116,2.96974246917434,6.7026734838928,3.36144845506456e-08,6.17386032913524e-06,4.26962926573112e-06,"Nos1/Mapt/Bin1/Synj1/Src/Kcnc3/Inpp5j/Gprin1/Unc13a/Stx3/Dixdc1/Cbarp/Ap3d1/Neo1/Exoc7/Cpeb4/Git2/Apbb1/Tnk2/Slc8a1/Snap91/Gria2/Clasp2/Ncam1/Anxa5/Tsc2/Elavl4/Kif21b/Arhgap4/Dtnbp1/Adgrl1/Apc/Cttn",33
"GO:0030426","growth cone","22/745","242/28829",0.0909090909090909,3.51787675411836,6.40639586785573,3.87480883992532e-07,5.33754917699713e-05,3.69126526329728e-05,"Mapt/Src/Inpp5j/Gprin1/Stx3/Cbarp/Neo1/Exoc7/Cpeb4/Apbb1/Tnk2/Gria2/Clasp2/Ncam1/Tsc2/Elavl4/Kif21b/Arhgap4/Dtnbp1/Adgrl1/Apc/Cttn",22
"GO:0031252","cell leading edge","33/745","484/28829",0.0681818181818182,2.63840756558877,5.92055344373585,5.17526768050798e-07,5.70314498391979e-05,3.94409873756608e-05,"Mcf2l/Epb41l3/Mapt/Sh3rf1/Psd/Ptk2/Src/Kcnc3/Wasf3/Tpm1/Tesc/Plce1/Inpp5j/Insr/Stx3/Apbb1ip/Apbb1/Itgav/Pdlim7/Myo9b/Gria2/Clasp2/Scrib/Fat1/Phactr4/Sgce/Adgre5/Actr2/Ablim3/Macf1/Apc/Clcn2/Cttn",33
"GO:0030427","site of polarized growth","22/745","250/28829",0.088,3.40530469798658,6.22117618083909,6.74783180813223e-07,6.19675887713476e-05,4.28546511323485e-05,"Mapt/Src/Inpp5j/Gprin1/Stx3/Cbarp/Neo1/Exoc7/Cpeb4/Apbb1/Tnk2/Gria2/Clasp2/Ncam1/Tsc2/Elavl4/Kif21b/Arhgap4/Dtnbp1/Adgrl1/Apc/Cttn",22
"GO:0042734","presynaptic membrane","22/745","274/28829",0.0802919708029197,3.10702983392936,5.70769548820685,3.09469048282479e-06,0.000243596350862351,0.000168462850343244,"Dennd1a/Rab3gap2/Kcnc3/Cntn6/Cacna2d2/Nrg1/Cacna1c/Clta/Unc13a/Stx3/Nptn/Apbb1/Gnao1/Stxbp5/Snph/Snap91/Gria2/Ncam1/Scrib/Dlg1/Nrxn2/Adgrl1",22
"GO:0005938","cell cortex","26/745","366/28829",0.0710382513661202,2.74894194447501,5.48443016252736,3.94739028631759e-06,0.000254963632596238,0.00017632407106665,"Clip4/Cald1/Iqsec2/Dlg4/Ptk2/Kcnc3/Rasal3/Gmfb/Ryr1/Clta/Unc13a/Mark2/Exoc7/Mical3/Myo9b/Clasp2/Pde4dip/Dmtn/Exoc3l/Exoc3l4/Wdpcp/Actr2/Clip2/Macf1/Apc/Cttn",26
"GO:0016607","nuclear speck","29/745","438/28829",0.0662100456621005,2.56210658576201,5.36553811933537,4.45559734756432e-06,0.000254963632596238,0.00017632407106665,"Zbtb18/Mapt/Bard1/Srpk2/Srsf6/Hdac4/Ppih/Erbin/Palb2/Nfatc4/Apbb1/Gatad2a/Acin1/Ccnl2/Prpf40b/Fam193b/Srsf9/Srrm1/Smc6/Rsrc1/Trip12/Dzip1/Akap8l/Wac/Thoc7/Snrnp70/Thoc1/Atp6v0a1/Sf3b1",29
"GO:0044304","main axon","12/745","93/28829",0.129032258064516,4.9931153929422,6.28197332997997,4.99231159340014e-06,0.000254963632596238,0.00017632407106665,"Epb41l3/Mapt/Nrcam/Bin1/Dlg4/Kcnc3/Kcnq2/Map1a/Apbb1/Dlg1/Kif13b/Clcn2",12
"GO:0034399","nuclear periphery","16/745","162/28829",0.0987654320987654,3.82189079459773,5.8662760769284,5.0900180736091e-06,0.000254963632596238,0.00017632407106665,"Morc2a/Mapt/Pbrm1/Zfp326/Fos/Sorbs1/Hnrnpa2b1/Actl6b/Fign/Paxip1/Psip1/Srrm1/Akap8l/Ncor2/Thoc1/Sf3b1",16
"GO:0016363","nuclear matrix","14/745","132/28829",0.106060606060606,4.10418954647143,5.82200882886709,8.63989475929693e-06,0.000396715167697717,0.000274354552882938,"Morc2a/Pbrm1/Zfp326/Fos/Sorbs1/Hnrnpa2b1/Actl6b/Fign/Paxip1/Srrm1/Akap8l/Ncor2/Thoc1/Sf3b1",14
"GO:0030055","cell-substrate junction","18/745","214/28829",0.0841121495327103,3.25485793138054,5.39243733043536,1.27671333118362e-05,0.000534407932828156,0.000369578129112222,"Ptk2/Src/Plec/Itga2b/Nphs1/Apbb1ip/Dixdc1/Erbin/Zyx/Sorbs1/Tle2/Itgav/Lpp/Pdlim7/Clasp2/Fermt3/Fblim1/Cttn",18
