"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030695","GTPase regulator activity","35/737","433/28409",0.0808314087759815,3.11579306908665,7.24032611219389,3.75859979635127e-09,1.60492211304199e-06,1.29968424536989e-06,"Slit2/Mcf2l/Obscn/Rap1gap/Tbc1d14/Nckap1l/Dennd1a/Iqsec2/Rab3gap2/Dis3/Psd/Sbf2/Ralgps1/Rasal3/Plce1/Arhgef40/Arhgap21/Git2/Nf1/Arhgef3/Sipa1l3/Stxbp5/Asap1/Myo9b/Rgs11/Racgap1/Ralgds/Tsc2/Tbc1d17/Tbc1d4/Dennd6b/Arhgap4/Dab2ip/Srgap3/Cyth4",35
"GO:0060589","nucleoside-triphosphatase regulator activity","35/737","433/28409",0.0808314087759815,3.11579306908665,7.24032611219389,3.75859979635127e-09,1.60492211304199e-06,1.29968424536989e-06,"Slit2/Mcf2l/Obscn/Rap1gap/Tbc1d14/Nckap1l/Dennd1a/Iqsec2/Rab3gap2/Dis3/Psd/Sbf2/Ralgps1/Rasal3/Plce1/Arhgef40/Arhgap21/Git2/Nf1/Arhgef3/Sipa1l3/Stxbp5/Asap1/Myo9b/Rgs11/Racgap1/Ralgds/Tsc2/Tbc1d17/Tbc1d4/Dennd6b/Arhgap4/Dab2ip/Srgap3/Cyth4",35
"GO:0003779","actin binding","34/737","451/28409",0.0753880266075388,2.90596804327486,6.65862618697698,3.51960641228543e-08,1.00191462536392e-05,8.11361899253169e-06,"Ablim2/Cald1/Epb41l3/Bin1/Ptk2/Wasf3/Plec/Tpm1/Crocc/Gmfb/Dixdc1/Map1a/Ssh3/Myo19/Mical3/Rusc1/Cobll1/Pdlim7/Myo9b/Clasp2/Epb41l1/Dmtn/Fbxo25/Fmnl2/Phactr4/Actr2/Klhl3/Cgn/Ablim3/Macf1/Syne1/Add1/Cttn/Mical2",34
"GO:0004842","ubiquitin-protein transferase activity","31/737","437/28409",0.0709382151029748,2.73444199845375,5.9631061306464,5.31309323045691e-07,0.000105740535450019,8.56298925066713e-05,"Rad18/Rnf167/Uba7/G2e3/Sh3rf1/Bard1/Huwe1/Cdk8/Trim65/Ube2w/Mdm2/Trim2/Rnf38/Cblb/Btrc/Marchf8/Rffl/Fbxo44/Rnf138/Rnf13/Ube2h/Rnf44/Ubr3/Wsb1/Trip12/Cracr2b/Ube3a/Sharpin/Rnf14/Cnot4/Rnf214",31
"GO:0019787","ubiquitin-like protein transferase activity","32/737","463/28409",0.0691144708423326,2.66414247240139,5.89189463953513,6.19089786007137e-07,0.000105740535450019,8.56298925066713e-05,"Rad18/Rnf167/Uba7/G2e3/Sh3rf1/Bard1/Huwe1/Cdk8/Trim65/Hdac4/Ube2w/Mdm2/Trim2/Rnf38/Cblb/Btrc/Marchf8/Rffl/Fbxo44/Rnf138/Rnf13/Ube2h/Rnf44/Ubr3/Wsb1/Trip12/Cracr2b/Ube3a/Sharpin/Rnf14/Cnot4/Rnf214",32
"GO:0016755","aminoacyltransferase activity","32/737","479/28409",0.0668058455114822,2.57515232718548,5.67399105903741,1.29013961109939e-06,0.000183629871313146,0.000148705565700403,"Rad18/Rnf167/Uba7/G2e3/Sh3rf1/Bard1/Huwe1/Cdk8/Trim65/Hdac4/Ube2w/Mdm2/Trim2/Rnf38/Cblb/Btrc/Marchf8/Rffl/Fbxo44/Rnf138/Rnf13/Ube2h/Rnf44/Ubr3/Wsb1/Trip12/Cracr2b/Ube3a/Sharpin/Rnf14/Cnot4/Rnf214",32
"GO:0005096","GTPase activator activity","20/737","238/28409",0.0840336134453782,3.23922784853426,5.66134253678036,4.59399436756163e-06,0.000560467312842518,0.000453872826990675,"Rap1gap/Tbc1d14/Nckap1l/Rab3gap2/Rasal3/Arhgap21/Git2/Nf1/Sipa1l3/Stxbp5/Asap1/Myo9b/Rgs11/Racgap1/Tsc2/Tbc1d17/Tbc1d4/Arhgap4/Dab2ip/Srgap3",20
"GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","25/737","387/28409",0.0645994832041344,2.49010409544946,4.81677461656009,3.19848998566058e-05,0.00341438805969267,0.00276501042181448,"Src/Ttc8/Parp9/Nr1h2/Hdac4/Fos/Sting1/Cpne1/Tcf7l2/Rxrb/Creb1/Trp53bp1/Mef2d/Lcor/Trip12/Setd6/Tcf3/Tacc1/Slc30a9/Ncor2/Smarcd3/Ncoa3/Rnf14/Arid5a/Add1",25
"GO:0008017","microtubule binding","20/737","279/28409",0.0716845878136201,2.76321228656327,4.83009461524716,4.64712284574469e-05,0.00411893135873828,0.00333555762688408,"Clip4/Mapt/Kif23/Psrc1/Map1a/Nf1/Dclk2/Mark4/Clasp2/Racgap1/Zfp207/Cgn/Eml5/Kif21b/Clip2/Kif13b/Kif2a/Macf1/Apc/Ckap5",20
"GO:0061630","ubiquitin protein ligase activity","23/737","349/28409",0.0659025787965616,2.54033427548374,4.72517240090472,4.82310463552492e-05,0.00411893135873828,0.00333555762688408,"Rad18/Rnf167/G2e3/Sh3rf1/Huwe1/Cdk8/Trim65/Mdm2/Trim2/Rnf38/Cblb/Btrc/Marchf8/Rffl/Fbxo44/Rnf138/Rnf13/Rnf44/Ubr3/Wsb1/Trip12/Ube3a/Rnf14",23
"GO:0003697","single-stranded DNA binding","12/737","123/28409",0.0975609756097561,3.76066452659099,5.0074223227014,8.8408421410084e-05,0.00686370835311016,0.00555830936520815,"Rad18/Pms2/Aptx/Smc2/Samhd1/Hnrnpa2b1/Hnrnpdl/Pcbp3/Rnf138/Smc6/Ssbp2/Meiob",12
"GO:0061659","ubiquitin-like protein ligase activity","23/737","366/28409",0.0628415300546448,2.42234060695035,4.469569706507,9.8918167000272e-05,0.00702416238465381,0.00568824687133927,"Rad18/Rnf167/G2e3/Sh3rf1/Huwe1/Cdk8/Trim65/Mdm2/Trim2/Rnf38/Cblb/Btrc/Marchf8/Rffl/Fbxo44/Rnf138/Rnf13/Rnf44/Ubr3/Wsb1/Trip12/Ube3a/Rnf14",23
"GO:0140993","histone modifying activity","26/737","444/28409",0.0585585585585586,2.25724571246959,4.3575064190078,0.000113596689851586,0.00702416238465381,0.00568824687133927,"Obscn/Cdk2/Tnik/Sik2/Oga/Huwe1/Setdb2/Srpk2/Suv39h2/Bap1/Hdac4/Mark2/Eya3/Kat5/Tnk2/Kdm5a/Dclk2/Mark4/Mast3/Ttbk2/Dmpk/Kdm6a/Pikfyve/Ncoa3/Wnk1/Nek1",26
"GO:0005200","structural constituent of cytoskeleton","9/737","74/28409",0.121621621621622,4.68812571051377,5.18434346602872,0.000124380322449642,0.00702416238465381,0.00568824687133927,"Epb41l3/Plec/Tpm1/Crocc/Camk2b/Tubd1/Ank2/Actr2/Add1",9
"GO:0015631","tubulin binding","24/737","397/28409",0.0604534005037783,2.33028582756016,4.3561412937995,0.000127485286905859,0.00702416238465381,0.00568824687133927,"Clip4/Agtpbp1/Mapt/Kif23/Psrc1/Dixdc1/Map1a/Nf1/Dclk2/Mark4/Clasp2/Racgap1/Zfp207/Agbl5/Tbcel/Cgn/Eml5/Kif21b/Clip2/Kif13b/Kif2a/Macf1/Apc/Ckap5",24
"GO:0035091","phosphatidylinositol binding","20/737","301/28409",0.0664451827242525,2.56124992674802,4.44400465765878,0.000131600232030985,0.00702416238465381,0.00568824687133927,"Mcf2l/Obscn/Dennd1a/Sbf2/Exoc7/Cgas/Esyt2/Gsdmd/Tom1l2/Asap1/Pitpnm2/Snap91/Itpr1/Racgap1/Wdfy3/Wdpcp/Rufy4/Fuz/Mapkap1/Dab2ip",20
"GO:0051010","microtubule plus-end binding","5/737","21/28409",0.238095238095238,9.17781223751373,6.11805227011695,0.000166990514948414,0.00838881763329094,0.00679336026756088,"Clip4/Clasp2/Clip2/Apc/Ckap5",5
"GO:0000900","mRNA regulatory element binding translation repressor activity","4/737","12/28409",0.333333333333333,12.8489371325192,6.69988867581149,0.000188341224548996,0.00893574476471348,0.00723626810109301,"Tyms/Dhfr/Cpeb4/Paip2",4
"GO:0005516","calmodulin binding","15/737","198/28409",0.0757575757575758,2.92021298466346,4.42493153909579,0.000220592572144692,0.00975095310083063,0.00789643311628956,"Nos1/Obscn/Kcnq2/Cacna1c/Ryr1/Iqcg/Unc13a/Camk2b/Kcnn1/Slc8a1/Myo9b/Plcb3/Iqcb1/Camk2g/Add1",15
"GO:0004674","protein serine/threonine kinase activity","25/737","440/28409",0.0568181818181818,2.19015973849759,4.10607542225088,0.000241828077826004,0.00975095310083063,0.00789643311628956,"Obscn/Cdk2/Acvrl1/Tnik/Sik2/Srpk2/Cdk8/Ccnd3/Camk2b/Strada/Mark2/Mapk11/Tnk2/Dclk2/Mark4/Map3k4/Mast3/Ttbk2/Dmpk/Grk2/Camk2g/Pikfyve/Cdk11b/Wnk1/Nek1",25
"GO:0016922","nuclear receptor binding","13/737","158/28409",0.0822784810126582,3.17157308967247,4.46704040950786,0.000256174358995813,0.00975095310083063,0.00789643311628956,"Src/Nr1h2/Tcf7l2/Rxrb/Lcor/Trip12/Tacc1/Slc30a9/Ncor2/Smarcd3/Ncoa3/Rnf14/Arid5a",13
"GO:0030506","ankyrin binding","5/737","23/28409",0.217391304347826,8.37974160816471,5.77812288286577,0.000264520173237538,0.00975095310083063,0.00789643311628956,"Obscn/Nrcam/Kcnq2/Plec/Slc8a1",5
"GO:0003725","double-stranded RNA binding","9/737","82/28409",0.109756097560976,4.23074759241487,4.78127213794396,0.000274465893955937,0.00975095310083063,0.00789643311628956,"Aptx/Zfr2/Oasl2/Dhx58/Tarbp2/Zfr/Ago4/Adarb1/Sidt2",9
"GO:0003727","single-stranded RNA binding","10/737","100/28409",0.1,3.85468113975577,4.66690693631951,0.000275359894390387,0.00975095310083063,0.00789643311628956,"Zfr2/Fxr1/Dhx58/Hnrnpdl/Zfr/Dis3l2/Elavl4/Ago4/Pus1/Paip2",10
"GO:0019902","phosphatase binding","17/737","248/28409",0.0685483870967742,2.64232174902613,4.2392970354812,0.000285449446745627,0.00975095310083063,0.00789643311628956,"Mapt/Dlg4/Ptk2/Sbf2/Jak3/Insr/Cacna1c/Adissp/Sfi1/Itpr1/Ncam1/Dlg1/Tsc2/Dtnb/Phactr4/Dab2ip/Wnk1",17
"GO:0019894","kinesin binding","7/737","51/28409",0.137254901960784,5.29073881927262,5.00510470870062,0.000329844897583806,0.0106844331569138,0.00865237592024203,"Dlg4/Crocc/Dlg1/Ttbk2/Ap1ar/Ktn1/Lrp8",7
"GO:0005085","guanyl-nucleotide exchange factor activity","15/737","206/28409",0.0728155339805825,2.80680665516197,4.24748092449406,0.000337798237982052,0.0106844331569138,0.00865237592024203,"Mcf2l/Obscn/Dennd1a/Iqsec2/Rab3gap2/Dis3/Psd/Sbf2/Ralgps1/Plce1/Arhgef40/Arhgef3/Ralgds/Dennd6b/Cyth4",15
"GO:0030374","nuclear receptor coactivator activity","7/737","53/28409",0.132075471698113,5.09108829779063,4.86505890522859,0.000419941764226732,0.0128082238089153,0.0103722458307129,"Rxrb/Pprc1/Tacc1/Slc30a9/Smarcd3/Pus1/Ncoa3",7
"GO:0106310","protein serine kinase activity","21/737","363/28409",0.0578512396694215,2.2299808246521,3.84901840339937,0.000585215791457356,0.0172335960656752,0.013955962794464,"Obscn/Cdk2/Tnik/Sik2/Srpk2/Cdk8/Camk2b/Mark2/Mapk11/Tnk2/Dclk2/Mark4/Map3k4/Mast3/Ttbk2/Dmpk/Camk2g/Pikfyve/Cdk11b/Wnk1/Nek1",21
"GO:0051015","actin filament binding","15/737","222/28409",0.0675675675675676,2.60451428361876,3.91678241370959,0.000738259429121807,0.0210157850823341,0.017018822629229,"Ablim2/Bin1/Plec/Tpm1/Myo19/Myo9b/Clasp2/Dmtn/Fmnl2/Actr2/Ablim3/Macf1/Syne1/Add1/Cttn",15
"GO:0071933","Arp2/3 complex binding","4/737","17/28409",0.235294117647059,9.06983797589592,5.43156625826721,0.000816613953302123,0.0212444255510962,0.0172039782904846,"Wasf3/Gmfb/Ap1ar/Cttn",4
"GO:0140030","modification-dependent protein binding","16/737","248/28409",0.0645161290322581,2.48689105790695,3.83808645145582,0.000820508823398531,0.0212444255510962,0.0172039782904846,"Rad18/Lrwd1/Ankrd13b/Tnip1/Mtf2/Cgas/Kdm5a/Ank2/Trp53bp1/Optn/Zfand6/Bag6/Sharpin/Zmynd11/Phf20l1/Pwwp2a",16
"GO:0045499","chemorepellent activity","5/737","29/28409",0.172413793103448,6.64600196509615,4.9644098361884,0.000820920425276549,0.0212444255510962,0.0172039782904846,"Slit2/Nrg1/Sema6d/Sema3b/Sema4c",5
"GO:0043021","ribonucleoprotein complex binding","14/737","205/28409",0.0682926829268293,2.63246516861369,3.82824126490295,0.000987281730132677,0.0247981940450973,0.0200818605788597,"Slfn3/Fxr1/Ppih/Mdm2/Cpeb4/Pym1/Mtif3/Afg2a/Afg2b/Snrpd1/Snrnp70/Eif5a/Bag6/Ckap5",14
"GO:0070063","RNA polymerase binding","7/737","64/28409",0.109375,4.21605749660787,4.20348362429057,0.0013241594622511,0.0323094908789268,0.0261645944871871,"Wdhd1/Bin1/Zfp326/Scaf4/Pcf11/Wac/Ncoa3",7
"GO:0030507","spectrin binding","5/737","33/28409",0.151515151515152,5.84042596932692,4.54044859957783,0.00150630913847856,0.0357330001183526,0.0289369913444566,"Nphs1/Unc13a/Ank2/Dmtn/Add1",5
"GO:0140097","catalytic activity, acting on DNA","15/737","239/28409",0.0627615062761506,2.41925594545341,3.59583742574733,0.00154820524120374,0.0357342507023782,0.0289380040816745,"Gen1/Pms2/Slx1b/Aptx/Dscc1/Msh5/Smarcad1/Helq/Mus81/Pola2/Primpol/Rev1/Aste1/Alkbh1/Meiob",15
"GO:0015085","calcium ion transmembrane transporter activity","11/737","148/28409",0.0743243243243243,2.86496571198064,3.71228872066642,0.00171296139085595,0.0369091718735496,0.0298894686563813,"Cacna2d2/Cacna1c/Ryr1/Tmbim1/Cacnb1/Trpm3/Slc8a1/Itgav/Itpr1/Anxa5/Grina",11
"GO:0045182","translation regulator activity","11/737","148/28409",0.0743243243243243,2.86496571198064,3.71228872066642,0.00171296139085595,0.0369091718735496,0.0298894686563813,"Tyms/Fxr1/Dhfr/Trim2/Eif4g1/Cpeb4/Mtif3/Eif3h/Gtpbp2/Eif5a/Paip2",11
"GO:0042974","nuclear retinoic acid receptor binding","5/737","34/28409",0.147058823529412,5.66864873493495,4.44525338883729,0.00172876683248476,0.0369091718735496,0.0298894686563813,"Nr1h2/Rxrb/Tacc1/Ncor2/Arid5a",5
"GO:0071889","14-3-3 protein binding","6/737","51/28409",0.117647058823529,4.53491898794796,4.12344829566039,0.00199315363365862,0.0415159317840113,0.0336200754124188,"Srpk2/H2-K1/Tsc2/Kif13b/Dab2ip/Nek1",6
"GO:0030371","translation repressor activity","5/737","36/28409",0.138888888888889,5.35372380521634,4.26572932873225,0.00224453446308067,0.0445385429804432,0.0360678204587097,"Tyms/Dhfr/Trim2/Cpeb4/Paip2",5
"GO:0042975","peroxisome proliferator activated receptor binding","4/737","22/28409",0.181818181818182,7.0085111631923,4.60100031486811,0.00226443287610966,0.0445385429804432,0.0360678204587097,"Nfatc4/Mdm2/Tacc1/Ncoa3",4
"GO:0090079","translation regulator activity, nucleic acid binding","9/737","110/28409",0.0818181818181818,3.15383002343654,3.69365240772119,0.00229472586784485,0.0445385429804432,0.0360678204587097,"Tyms/Dhfr/Eif4g1/Cpeb4/Mtif3/Eif3h/Gtpbp2/Eif5a/Paip2",9
"GO:0008093","cytoskeletal anchor activity","3/737","11/28409",0.272727272727273,10.5127667447885,5.14983259965702,0.00245535522671551,0.0455842035568488,0.0369146083284231,"Epb41l3/Map1a/Mark4",3
"GO:0016653","oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor","3/737","11/28409",0.272727272727273,10.5127667447885,5.14983259965702,0.00245535522671551,0.0455842035568488,0.0369146083284231,"Cyb5r1/Cyb5r4/Cyb5rl",3
"GO:0003729","mRNA binding","21/737","409/28409",0.0513447432762836,1.97917613532692,3.25519685779452,0.00254829804303907,0.0463031176330928,0.0374967931528929,"Tyms/Fxr1/Srsf6/Cstf2/Dhfr/Eif4g1/Cpeb4/Hnrnpa2b1/Hnrnpd/Pcbp3/Cluh/Sf1/Tra2b/Mecp2/Pcf11/Elavl4/Nelfe/Snrnp70/Arid5a/Paip2/Sf3b1",21
"GO:0061980","regulatory RNA binding","6/737","54/28409",0.111111111111111,4.28297904417307,3.94079609126924,0.00267739624014613,0.0468038556828857,0.0379022965409293,"2810429I04Rik/Hnrnpa2b1/Tarbp2/Mecp2/Zc3h7a/Ago4",6
"GO:0046965","nuclear retinoid X receptor binding","4/737","23/28409",0.173913043478261,6.70379328653177,4.46590412753511,0.0026854671293459,0.0468038556828857,0.0379022965409293,"Nr1h2/Tacc1/Ncor2/Arid5a",4
