"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014069","postsynaptic density","78/1563","463/28829",0.168466522678186,3.10730734631441,10.9444856938635,3.45374133585979e-19,2.30709921235434e-16,1.55236584253908e-16,"Hnrnpd/Nsmf/Git1/Ptprs/Rtn4/Mink1/Dlg4/Scrib/Dnm1l/Grk2/Dst/Arfgap1/Epb41l1/Macf1/Add1/Plekha5/Ptprf/Rpl10a/Ank3/Homer3/Mapt/Map4/Map2/Picalm/Epb41l3/Dlg1/Hnrnpa2b1/Dlg3/Slc16a3/Pcbp2/Grin1/Syngap1/Slc8a1/Myo6/Psd/Dgkz/Gria2/Hspa8/Dtnb/Neo1/Lrp8/Hnrnph1/Gopc/Dlg5/Arhgap33/Sema4c/Homer2/Cpeb1/Rnf112/Sh2d5/Tsc2/Dbn1/Sharpin/Fmr1/Numb/Dnajc6/Inpp4a/Nptn/Dmtn/Camk2g/Cacna1c/Shank1/Pdlim5/Grin2d/Mapk10/Tnik/Nrcam/Adgrb3/Ablim1/Hip1r/Snap47/Kpna2/Crtc1/Ank2/Iqsec1/Snap91/Klhl17/Nrg1",78
"GO:0032279","asymmetric synapse","79/1563","487/28829",0.162217659137577,2.9920491972343,10.6151301706084,2.04066533346363e-18,6.81582221376851e-16,4.58612682836299e-16,"Hnrnpd/Nsmf/Git1/Ptprs/Rtn4/Mink1/Dlg4/Scrib/Dnm1l/Grk2/Dst/Arfgap1/Epb41l1/Macf1/Add1/Plekha5/Ptprf/Rpl10a/Ank3/Homer3/Mapt/Map4/Map2/Picalm/Epb41l3/Dlg1/Hnrnpa2b1/Dlg3/Slc16a3/Pcbp2/Grin1/Syngap1/Slc8a1/Myo6/Psd/Dgkz/Gria2/Hspa8/Dtnb/Neo1/Lrp8/Hnrnph1/Gopc/Dlg5/Arhgap33/Sema4c/Homer2/Cpeb1/Rnf112/Sh2d5/Tsc2/Dbn1/Sharpin/Fmr1/Numb/Dnajc6/Inpp4a/Nptn/Dmtn/Camk2g/Cacna1c/Shank1/Pdlim5/Plxna4/Grin2d/Mapk10/Tnik/Nrcam/Adgrb3/Ablim1/Hip1r/Snap47/Kpna2/Crtc1/Ank2/Iqsec1/Snap91/Klhl17/Nrg1",79
"GO:0016607","nuclear speck","66/1563","438/28829",0.150684931506849,2.77933198362825,8.98420651418566,5.08591724044996e-14,1.13246423887352e-11,7.61995319884958e-12,"Chd5/Srsf6/Zc3h18/Atp6v0a1/Prpf4b/Sirt7/Srrm1/Snrpa1/Ythdc1/Gatad2a/Apbb1/Arglu1/Sfmbt2/Mocs2/Zc3h14/Erbin/Zbtb18/Clk2/Mapt/Srek1/Ccnl1/Pnisr/Hdac5/Thoc2/Ccnl2/Akap8l/Smc6/Atxn2l/Srsf7/Dgkq/Chtop/Pla2g6/Thoc1/U2af1/Ep400/Dgkz/Acin1/Rbm25/Il15/Sf3b1/Bard1/Pacsin2/Rtel1/Luc7l3/Luc7l2/Ddx46/Prpf40b/Fam193b/Zfp638/Ap5z1/Bcas2/Slu7/Cdyl/Dzip1/Ncapg2/Atpaf2/Hif3a/Phf7/Ptprh/Tcf12/Dennd1b/Tmem179b/Thoc7/Dnajc11/Akap17b/Mbd4",66
"GO:0005874","microtubule","68/1563","489/28829",0.139059304703476,2.56490127658127,8.35636655004848,1.02981105892342e-12,1.71978446840211e-10,1.15718242673763e-10,"Zfp207/Ndel1/Mdm1/Klc1/Dnm1l/Dst/Macf1/Eml4/Cep170/Kif1b/Kif23/Kif2a/Eml2/Mapt/Map4/Map2/Sirt2/Dlg1/Dysf/Clip1/Dync1i2/Gas2l1/Ttll5/Eml5/Kif15/Slc8a1/Kif13a/Dctn1/Clasp2/Stau2/Togaram2/Hspa8/Radil/Fign/Kifc2/Tubgcp4/Chmp3/Nav3/Kif6/Lzts2/Bin1/Clasp1/Cdk5rap3/Cdk5rap2/Synj1/Bcas3/Tmem214/Ttll11/Dync2h1/Septin2/Ninl/Dync1li2/Camsap2/Tpx2/Map1s/Snph/Shroom1/Spmip6/Arhgap4/Whamm/Kif20b/Cep57l1/Camsap3/Dnah17/Cfap210/Tube1/Haus2/Lrrc49",68
"GO:0072686","mitotic spindle","36/1563","182/28829",0.197802197802198,3.64839383265487,8.58133227239718,1.21827183787627e-11,1.62761117540269e-09,1.09516226268035e-09,"Git1/Racgap1/Eml4/Flcn/Agbl5/Kif23/Eml2/Kat2a/Map4/Cttn/Sirt2/Smc6/Cdc16/Hsf1/Taf1d/Dctn1/Clasp2/Ncor1/Kifc2/Ttc28/Kat5/Lzts2/Clasp1/Cdk5rap2/Wnk1/Cdc7/Pkd2/Cdc14b/Limk2/Ikbkg/Tpx2/Map1s/Zzz3/Kif20b/Haus2/Espl1",36
"GO:0150034","distal axon","60/1563","430/28829",0.13953488372093,2.57367316877204,7.87178592016369,1.93169694387887e-11,2.15062259751847e-09,1.44707823690575e-09,"Git1/Ptprs/Ndel1/Ap3d1/Exoc7/Klc1/Tnk2/L1cam/Ptprf/Unc13a/Cbarp/Apbb1/Git2/Elavl4/Mapt/Map2/Cttn/Sirt2/Hdac5/Polg/Flna/Dlg3/Grin1/Mical1/Slc8a1/Clasp2/Gria2/Kcnc3/Kcnma1/Hspa8/Rapgef3/Clcn3/Neo1/Syt7/P2rx4/Bin1/Inpp5j/Stmn4/Cpeb1/Ccdc120/Tsc2/Dbn1/Synj1/Fmr1/Agrn/Fkbp1a/Gprin1/Brsk2/Aak1/Arhgap4/Kif20b/Dbh/Auts2/Myo9a/Adgrl1/Map3k12/Cib1/Copg2/Snap91/Rimbp2",60
"GO:0005819","spindle","60/1563","435/28829",0.137931034482759,2.54409071855627,7.76926942770545,3.12414901628587e-11,2.98133077554137e-09,2.00603252624672e-09,"Git1/Zfp207/Ndel1/Racgap1/Cep89/Eml4/Flcn/Cep170/Agbl5/Kif23/Kif2a/Eml2/Kat2a/Map4/Cttn/Afg2a/Sirt2/Smc6/Mical3/Clta/Kif15/Cdc16/Hsf1/Taf1d/Dctn1/Clasp2/Ncor1/Kifc2/Tubgcp4/Chmp3/Cep250/Cep63/Ttc28/Uxt/Kat5/Lzts2/Clasp1/Cdk5rap2/Cpeb1/Afg2b/Rif1/Wnk1/Cdc7/Pkd2/Cdc14b/Birc6/Limk2/Septin2/Ikbkg/Tpx2/Map1s/Zzz3/Nubp2/Kif20b/Irag2/Map2k5/Haus2/Cenpf/Espl1/E4f1",60
"GO:0030427","site of polarized growth","41/1563","250/28829",0.164,3.0249238643634,7.69894503947768,2.27364608024022e-10,1.89849447700059e-08,1.27743010034549e-08,"Git1/Ptprs/Ndel1/Exoc7/Klc1/Tnk2/L1cam/Ptprf/Cbarp/Apbb1/Elavl4/Mapt/Map2/Cttn/Sirt2/Hdac5/Flna/Dlg3/Grin1/Clasp2/Fryl/Gria2/Rapgef3/Neo1/Inpp5j/Stmn4/Cpeb1/Ccdc120/Tsc2/Dbn1/Fmr1/Agrn/Gprin1/Arhgap4/Kif20b/Auts2/Myo9a/Adgrl1/Map3k12/Cib1/Copg2",41
"GO:0030426","growth cone","40/1563","242/28829",0.165289256198347,3.04870375364181,7.66264288416692,2.95300517907459e-10,2.14262026312381e-08,1.44169374779998e-08,"Git1/Ptprs/Ndel1/Exoc7/Klc1/Tnk2/L1cam/Ptprf/Cbarp/Apbb1/Elavl4/Mapt/Map2/Cttn/Sirt2/Hdac5/Flna/Dlg3/Grin1/Clasp2/Gria2/Rapgef3/Neo1/Inpp5j/Stmn4/Cpeb1/Ccdc120/Tsc2/Dbn1/Fmr1/Agrn/Gprin1/Arhgap4/Kif20b/Auts2/Myo9a/Adgrl1/Map3k12/Cib1/Copg2",40
"GO:0031252","cell leading edge","62/1563","484/28829",0.128099173553719,2.3627454090724,7.23894385536296,3.20751536395781e-10,2.14262026312381e-08,1.44169374779998e-08,"Git1/Ndel1/Evl/Scrib/Dst/Cdc42bpa/Nckap1/Macf1/Apbb1/Sgce/Slc9a5/Mapt/Map2/Epb41l3/Cttn/Arhgap1/Dysf/Tesc/Clip1/Pdlim7/Grin1/Slk/Dctn1/Myo6/Psd/Dgkz/Clasp2/Gria2/Kcnc3/Rapgef3/Pacsin2/Sh3yl1/Carmil2/Scyl3/Inpp5j/Fgd2/Myo9b/Pkd2/Dbn1/Fat1/Bcas3/Fermt1/Hpca/Slc12a5/Itgav/Ptk2/Gabbr1/Aak1/Plce1/Piezo1/Pde9a/Ablim3/Ablim1/Hip1r/Pear1/Fgd4/Adgre5/Cib1/Tirap/Dusp22/Amotl1/Fer",62
