"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051647","nucleus localization","8/335","44/28928",0.181818181818182,15.7004070556309,10.5626106096604,3.6689476328708e-08,9.42693824282813e-05,7.86126809850469e-05,"Dctn1/Cdc42bpa/Sun1/Ptk2/Tacc1/Bin1/Bltp1/Ehbp1l1",8
"GO:0051258","protein polymerization","17/335","297/28928",0.0572390572390572,4.94272073973567,7.39265131794359,8.31814815704142e-08,9.42693824282813e-05,7.86126809850469e-05,"Mapt/Dctn1/Map2/Clasp2/Ssh3/Dlg1/Nckap1l/Kank3/Inpp5j/Tubgcp4/Zfp207/Nphs1/Bin1/Cyrib/Dmtn/Septin2/Cttn",17
"GO:0000245","spliceosomal complex assembly","8/335","50/28928",0.16,13.8163582089552,9.81771277860958,1.04629379878154e-07,9.42693824282813e-05,7.86126809850469e-05,"Luc7l/Rsrp1/Puf60/Sf3b1/Srsf6/Luc7l3/Prpf39/Luc7l2",8
"GO:0051656","establishment of organelle localization","22/335","500/28928",0.044,3.79949850746269,6.83496552324681,1.1371457470239e-07,9.42693824282813e-05,7.86126809850469e-05,"Mapt/Ap3d1/Dctn1/Exoc7/Unc13a/Eml4/Map2/Clasp2/Scrib/Synj1/Dlg1/Cdc42bpa/Crocc/Agtpbp1/Sun1/Myo19/Ptk2/Tacc1/Zfp207/Madd/Cep63/Map1s",22
"GO:0032271","regulation of protein polymerization","14/335","211/28928",0.0663507109004739,5.72953243262361,7.46335570570424,1.96135708673924e-07,0.000112177703653425,9.35467041767342e-05,"Mapt/Dctn1/Map2/Clasp2/Ssh3/Dlg1/Nckap1l/Kank3/Inpp5j/Nphs1/Bin1/Cyrib/Dmtn/Cttn",14
"GO:0010639","negative regulation of organelle organization","19/335","393/28928",0.0483460559796438,4.174790171281,6.85909160545203,2.0297533833551e-07,0.000112177703653425,9.35467041767342e-05,"Mapt/Ppfia1/Flcn/Prpf4b/Eml4/Map2/Clasp2/Ssh3/Tom1l2/Odf2l/Kank3/Inpp5j/Zfp207/Cenatac/Togaram2/Cyrib/Dmtn/Huwe1/Pparg",19
"GO:1902903","regulation of supramolecular fiber organization","19/335","406/28928",0.0467980295566502,4.04111462392471,6.67959387531392,3.33639450783683e-07,0.000158049774114099,0.000131800125896051,"Mapt/Dctn1/Ppfia1/Eml4/Map2/Clasp2/Ssh3/Dlg1/Nckap1l/Kank3/Inpp5j/Nphs1/Togaram2/Bin1/Map1s/Arhgef10/Cyrib/Dmtn/Cttn",19
"GO:0006376","mRNA splice site recognition","6/335","27/28928",0.222222222222222,19.1893864013267,10.2349973637561,5.5607657142506e-07,0.00019802872974674,0.00016513918895457,"Luc7l/Puf60/Srsf6/Luc7l3/Prpf39/Luc7l2",6
"GO:0030866","cortical actin cytoskeleton organization","7/335","43/28928",0.162790697674419,14.0573412009719,9.27463941445234,5.91036238362849e-07,0.00019802872974674,0.00016513918895457,"Epb41l3/Epb41l1/Fmnl2/Dlg1/Nckap1l/Kcnc3/Fmnl3",7
"GO:0008380","RNA splicing","20/335","464/28928",0.0431034482758621,3.72207925887802,6.39817376203538,5.97191585484742e-07,0.00019802872974674,0.00016513918895457,"Luc7l/Srrm1/Hnrnpa2b1/Prpf4b/Rsrp1/Tia1/Arglu1/Puf60/Thoc1/Elavl4/Clk4/Zfp326/Sf3b1/Srsf6/Luc7l3/Cenatac/Prpf39/Zfp638/Luc7l2/Mettl16",20
"GO:0022411","cellular component disassembly","19/335","433/28928",0.0438799076212471,3.78912826169384,6.32954283118323,8.7881417384683e-07,0.000264922527316008,0.000220922950688576,"Dctn1/Rubcn/Asph/Eml4/Map2/Clasp2/Synj1/Map4k4/Klc1/Rnf14/Mical1/Nrg1/Mical3/Map1s/Dmtn/Noxo1/Sharpin/Nes/Ehbp1l1",19
"GO:0030705","cytoskeleton-dependent intracellular transport","13/335","212/28928",0.0613207547169811,5.29518445508308,6.7941012778734,1.30708720143534e-06,0.000361191763329965,0.000301203340190406,"Mapt/Ap3d1/Map2/Kif2a/Klc1/Agtpbp1/Sun1/Myo19/Ift172/Ank3/Madd/Ift46/Lca5",13
"GO:0043254","regulation of protein-containing complex assembly","19/335","463/28928",0.041036717062635,3.54361239160569,5.97214127451367,2.35569068177471e-06,0.000582971989873259,0.000486149265886944,"Mapt/Dab2ip/Dctn1/Unc13a/Map2/Clasp2/Ssh3/Dlg1/Nckap1l/Nrg1/Kank3/Inpp5j/Nphs1/Bin1/Trim65/Cyrib/Dmtn/Fblim1/Cttn",19
"GO:0010970","transport along microtubule","12/335","190/28928",0.0631578947368421,5.45382560879811,6.66693126287463,2.46128101876527e-06,0.000582971989873259,0.000486149265886944,"Mapt/Ap3d1/Map2/Kif2a/Klc1/Agtpbp1/Sun1/Ift172/Ank3/Madd/Ift46/Lca5",12
"GO:0000209","protein polyubiquitination","14/335","271/28928",0.0516605166051661,4.46100126672909,6.19605524040793,3.86578327134795e-06,0.000707315002684189,0.000589840807584079,"Ubr4/Wsb1/Rnf14/Btrc/Ubr2/Anapc10/Cbfb/Ube2v2/Ube2h/Rnf111/Cep63/Trim65/Huwe1/Sharpin",14
"GO:0051261","protein depolymerization","10/335","135/28928",0.0740740740740741,6.39646213377557,6.80262919833983,4.15839239438418e-06,0.000707315002684189,0.000589840807584079,"Asph/Eml4/Map2/Clasp2/Synj1/Mical1/Mical3/Map1s/Dmtn/Nes",10
"GO:0030865","cortical cytoskeleton organization","7/335","57/28928",0.12280701754386,10.6046609059963,7.85656649009186,4.22068029223803e-06,0.000707315002684189,0.000589840807584079,"Epb41l3/Epb41l1/Fmnl2/Dlg1/Nckap1l/Kcnc3/Fmnl3",7
"GO:0030100","regulation of endocytosis","16/335","355/28928",0.0450704225352113,3.89193188984654,5.93428712527589,4.60264108170822e-06,0.000707315002684189,0.000589840807584079,"Rubcn/Pacsin2/Scrib/Synj1/Tnk2/Nckap1l/Rapgef1/Kcnc3/Nrg1/Ptk2/Ank3/Il15ra/Bin1/Atg7/Tfr2/Pparg",16
"GO:0000375","RNA splicing, via transesterification reactions","15/335","315/28928",0.0476190476190476,4.11201137171286,6.01116977368808,4.72542042904987e-06,0.000707315002684189,0.000589840807584079,"Luc7l/Srrm1/Hnrnpa2b1/Prpf4b/Rsrp1/Tia1/Arglu1/Puf60/Sf3b1/Srsf6/Luc7l3/Cenatac/Prpf39/Luc7l2/Mettl16",15
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","15/335","315/28928",0.0476190476190476,4.11201137171286,6.01116977368808,4.72542042904987e-06,0.000707315002684189,0.000589840807584079,"Luc7l/Srrm1/Hnrnpa2b1/Prpf4b/Rsrp1/Tia1/Arglu1/Puf60/Sf3b1/Srsf6/Luc7l3/Cenatac/Prpf39/Luc7l2/Mettl16",15
"GO:0000398","mRNA splicing, via spliceosome","15/335","315/28928",0.0476190476190476,4.11201137171286,6.01116977368808,4.72542042904987e-06,0.000707315002684189,0.000589840807584079,"Luc7l/Srrm1/Hnrnpa2b1/Prpf4b/Rsrp1/Tia1/Arglu1/Puf60/Sf3b1/Srsf6/Luc7l3/Cenatac/Prpf39/Luc7l2/Mettl16",15
"GO:0072659","protein localization to plasma membrane","15/335","315/28928",0.0476190476190476,4.11201137171286,6.01116977368808,4.72542042904987e-06,0.000707315002684189,0.000589840807584079,"Epb41l3/Ppfia1/Tnik/Sorbs1/Ank2/Clasp2/Scrib/Hycc1/Dlg1/Hycc2/Camk2g/Tesc/Optn/Ank3/Tmbim1",15
