"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014069","postsynaptic density","24/342","463/28829",0.0518358531317495,4.36951991209124,8.00859672739019,2.02480461927597e-09,7.97773019994734e-07,5.88259026231757e-07,"Hnrnpd/Mapt/Epb41l3/Epb41l1/Hnrnpa2b1/Rpl10a/Map2/Tnik/Ank2/Scrib/Dlg1/Camk2g/Nrg1/Dtnb/Plekha5/Ank3/Rnf112/Homer2/Cacna1c/Dlg5/Slc8a1/Dmtn/Sharpin/Psd",24
"GO:0032279","asymmetric synapse","24/342","487/28829",0.0492813141683778,4.15418422853849,7.69189312938069,5.4282320704313e-09,1.06936171787497e-06,7.88522132336337e-07,"Hnrnpd/Mapt/Epb41l3/Epb41l1/Hnrnpa2b1/Rpl10a/Map2/Tnik/Ank2/Scrib/Dlg1/Camk2g/Nrg1/Dtnb/Plekha5/Ank3/Rnf112/Homer2/Cacna1c/Dlg5/Slc8a1/Dmtn/Sharpin/Psd",24
"GO:0150034","distal axon","22/342","430/28829",0.0511627906976744,4.31278389772882,7.58355363032693,1.22365639384311e-08,1.60706873058061e-06,1.1850146129849e-06,"Mapt/Ap3d1/Agrn/Exoc7/Unc13a/Map2/Clasp2/Synj1/Tnk2/Cbarp/Elavl4/Klc1/Mical1/Kcnc3/Adgrl1/Inpp5j/Arhgap4/Bin1/Kcnma1/Slc8a1/Git2/Cttn",22
"GO:0031252","cell leading edge","21/342","484/28829",0.0433884297520661,3.65744164129332,6.4601877226226,4.14637938221479e-07,4.08418369148156e-05,3.01158081445074e-05,"Mapt/Epb41l3/Dctn1/Map2/Pacsin2/Clasp2/Pdlim7/Scrib/Cdc42bpa/Tesc/Arhgap1/Kcnc3/Ptk2/Inpp5j/Fat1/Adgre5/Sgce/Bcas3/Ablim3/Psd/Cttn",21
"GO:0071004","U2-type prespliceosome","5/342","17/28829",0.294117647058824,24.7927416580667,10.7517510154731,1.25595820422846e-06,8.24745887443356e-05,6.08148183100097e-05,"Luc7l/Sf3b1/Luc7l3/Prpf39/Luc7l2",5
"GO:0071010","prespliceosome","5/342","17/28829",0.294117647058824,24.7927416580667,10.7517510154731,1.25595820422846e-06,8.24745887443356e-05,6.08148183100097e-05,"Luc7l/Sf3b1/Luc7l3/Prpf39/Luc7l2",5
"GO:0016607","nuclear speck","19/342","438/28829",0.04337899543379,3.6566463723998,6.13871415778073,1.48913015782193e-06,8.27253538948456e-05,6.09997266229692e-05,"Mapt/Srrm1/Gatad2a/Atxn2l/Zc3h18/Sirt7/Prpf4b/Arglu1/Pacsin2/Erbin/Thoc1/Sf3b1/Srsf6/Luc7l3/Zbtb18/Dzip1/Zfp638/Fam193b/Luc7l2",19
"GO:0044304","main axon","9/342","93/28829",0.0967741935483871,8.15761177136389,7.57518785557992,1.67970261715423e-06,8.27253538948456e-05,6.09997266229692e-05,"Mapt/Epb41l3/Kcnq2/Map2/Dlg1/Cd40/Kcnc3/Ank3/Bin1",9
"GO:0030426","growth cone","13/342","242/28829",0.0537190082644628,4.52826107969649,6.03922288527375,7.2748415083857e-06,0.000287392790596199,0.000211916671665912,"Mapt/Agrn/Exoc7/Map2/Clasp2/Tnk2/Cbarp/Elavl4/Klc1/Adgrl1/Inpp5j/Arhgap4/Cttn",13
"GO:0005874","microtubule","19/342","489/28829",0.0388548057259714,3.27527834583049,5.56014339546874,7.29423326386292e-06,0.000287392790596199,0.000211916671665912,"Mapt/Dctn1/Kif23/Eml4/Map2/Clasp2/Synj1/Dlg1/Kif2a/Klc1/Tubgcp4/Zfp207/Arhgap4/Togaram2/Bin1/Bcas3/Map1s/Slc8a1/Septin2",19
"GO:0030427","site of polarized growth","13/342","250/28829",0.052,4.3833567251462,5.8869619963892,1.03117633996085e-05,0.000369348616313251,0.000272348966343728,"Mapt/Agrn/Exoc7/Map2/Clasp2/Tnk2/Cbarp/Elavl4/Klc1/Adgrl1/Inpp5j/Arhgap4/Cttn",13
"GO:0031256","leading edge membrane","11/342","205/28829",0.0536585365853659,4.52316360005705,5.54678753869509,3.70320998483502e-05,0.00121588727835417,0.000896566627907426,"Mapt/Epb41l3/Map2/Pacsin2/Clasp2/Tesc/Kcnc3/Inpp5j/Adgre5/Sgce/Psd",11
"GO:0030055","cell-substrate junction","11/342","214/28829",0.0514018691588785,4.3329370935126,5.36208976718273,5.47004123230232e-05,0.00165784326579009,0.00122245455879793,"Ppfia1/Erbin/Sorbs1/Clasp2/Pdlim7/Map4k4/Ptk2/Nphs1/Lpp/Fblim1/Cttn",11
"GO:0005685","U1 snRNP","4/342","19/28829",0.210526315789474,17.7463835026162,8.00061101664451,6.55203110739938e-05,0.00184392875451097,0.00135966961326483,"Luc7l/Luc7l3/Prpf39/Luc7l2",4
"GO:0042383","sarcolemma","10/342","187/28829",0.053475935828877,4.50777121055759,5.27287340225111,8.56408147164084e-05,0.00224949873321766,0.00165872735871781,"Agrn/Ank2/Dlg1/Ptk2/Ank3/Flnc/Cacna1c/Bin1/Sgce/Slc8a1",10
"GO:0005938","cell cortex","14/342","366/28829",0.0382513661202186,3.2244112101748,4.69258592147995,0.000136807131460279,0.00325948836725336,0.00240346991547402,"Dctn1/Exoc7/Unc13a/Asph/Clasp2/Tnfaip2/Kcnc3/Ptk2/Mical3/Mark2/Cald1/Dmtn/Septin2/Cttn",14
"GO:0034399","nuclear periphery","9/342","162/28829",0.0555555555555556,4.68307342430149,5.15078844623021,0.000144451268944764,0.00325948836725336,0.00240346991547402,"Mapt/Srrm1/Hnrnpa2b1/Map2/Sorbs1/Thoc1/Zfp326/Sf3b1/Ncor2",9
"GO:0005925","focal adhesion","10/342","200/28829",0.05,4.21476608187135,4.99871340861901,0.000148910636067412,0.00325948836725336,0.00240346991547402,"Ppfia1/Sorbs1/Clasp2/Pdlim7/Map4k4/Ptk2/Nphs1/Lpp/Fblim1/Cttn",10
"GO:0033268","node of Ranvier","4/342","24/28829",0.166666666666667,14.0492202729045,7.00734007979368,0.000171406025794568,0.00355441969279262,0.00262094532516902,"Kcnq2/Dlg1/Ank3/Bin1",4
"GO:0045171","intercellular bridge","7/342","101/28829",0.0693069306930693,5.84225001447513,5.34136371564043,0.000205986438846073,0.00405793284526765,0.00299222405902717,"Dctn1/Agbl5/Kif23/Mical1/Mical3/Flnc/Septin2",7
"GO:0005819","spindle","15/342","435/28829",0.0344827586206897,2.90673522887679,4.39054752094468,0.000245794571728364,0.00461157434576073,0.00340046625549015,"Dctn1/Agbl5/Flcn/Kif23/Eml4/Clasp2/Kif2a/Mical3/Tubgcp4/Zfp207/Cep63/Map1s/Afg2a/Septin2/Cttn",15
"GO:0005912","adherens junction","9/342","176/28829",0.0511363636363636,4.31055622009569,4.82691002419779,0.000268540709557541,0.00480931998025778,0.00354627922669288,"Magi1/Sorbs1/Pdlim7/Scrib/Tnk2/Dlg1/Mpp3/Dlg5/Plekha7",9
"GO:0031253","cell projection membrane","14/342","396/28829",0.0353535353535354,2.98013763364641,4.34738978157633,0.000306090371011187,0.00505938242245943,0.00373066937910447,"Mapt/Epb41l3/Map2/Pacsin2/Clasp2/Dlg1/Tesc/Kcnc3/Inpp5j/Sgce/Ift46/Dmtn/Psd/Septin2",14
