"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030695","GTPase regulator activity","45/1018","433/28409",0.103926096997691,2.90023230806227,7.68153672053398,1.98235069880766e-10,9.18819548897351e-08,7.73116772534988e-08,"Srgap3/Syngap1/Flcn/Rasal3/Myo9a/Dis3/Rabep2/Dennd1a/Rab3gap2/Wnt11/Dennd6b/Tbc1d4/Arhgef3/Agap1/Arhgap10/Mcf2l/Nf1/Madd/Rapgef1/Sipa1l3/Dab2ip/Stxbp5/Tbc1d14/Arhgap4/Ralgds/Psd/Evi5/Arhgap1/Slit2/Sbf2/Nckap1l/Arhgef19/Asap1/Git2/Myo9b/Arhgef10/Arhgef40/Plce1/Tsc2/Iqsec2/Rap1gap/Sbf1/Arhgap21/Rabep1/Tbc1d17",45
"GO:0060589","nucleoside-triphosphatase regulator activity","45/1018","433/28409",0.103926096997691,2.90023230806227,7.68153672053398,1.98235069880766e-10,9.18819548897351e-08,7.73116772534988e-08,"Srgap3/Syngap1/Flcn/Rasal3/Myo9a/Dis3/Rabep2/Dennd1a/Rab3gap2/Wnt11/Dennd6b/Tbc1d4/Arhgef3/Agap1/Arhgap10/Mcf2l/Nf1/Madd/Rapgef1/Sipa1l3/Dab2ip/Stxbp5/Tbc1d14/Arhgap4/Ralgds/Psd/Evi5/Arhgap1/Slit2/Sbf2/Nckap1l/Arhgef19/Asap1/Git2/Myo9b/Arhgef10/Arhgef40/Plce1/Tsc2/Iqsec2/Rap1gap/Sbf1/Arhgap21/Rabep1/Tbc1d17",45
"GO:0140993","histone modifying activity","43/1018","444/28409",0.0968468468468468,2.7026739411317,6.97117262644766,4.33080258446359e-09,1.33821799859925e-06,1.12600867196053e-06,"Tnk2/Map4k4/Tnik/Meaf6/Sirt7/Med24/Cdc42bpa/Ubr2/Mink1/Raf1/Kdm5a/Srpk2/Mark2/Prpf4b/Oga/Sik2/Ehmt2/Kat5/Brca2/Pkm/Wnk1/Nek8/Hdac4/Cdk2/Kmt2c/Dmpk/Dclk2/Clock/Nek4/Kdm6a/Huwe1/Ncoa3/Mast3/Nek1/Suv39h2/Map4k1/Ttbk2/Mark4/Setdb2/Bap1/Pikfyve/Jmjd1c/Eya3",43
"GO:0005096","GTPase activator activity","29/1018","238/28409",0.121848739495798,3.40039375278599,7.16902523677147,1.00282637950246e-08,2.32405013449696e-06,1.95551144002981e-06,"Srgap3/Syngap1/Flcn/Rasal3/Myo9a/Rabep2/Rab3gap2/Wnt11/Tbc1d4/Agap1/Arhgap10/Nf1/Sipa1l3/Dab2ip/Stxbp5/Tbc1d14/Arhgap4/Evi5/Arhgap1/Nckap1l/Arhgef19/Asap1/Git2/Myo9b/Tsc2/Rap1gap/Arhgap21/Rabep1/Tbc1d17",29
"GO:0004842","ubiquitin-protein transferase activity","40/1018","437/28409",0.091533180778032,2.55438716377516,6.31289309048965,7.02563162366613e-08,1.3025521030277e-05,1.09599853329192e-05,"Wsb1/Rnf13/Med24/Trip12/Ubr2/Fbxo44/Ubr4/Ttc3/Traf7/Ubr3/Rnf167/Rnf14/G2e3/Rnf138/Sharpin/Rnf214/Rnf112/Ube2h/Vps11/Cblb/Malt1/Rnf111/Cdk8/Rnf44/Ube2w/Btrc/Huwe1/Trim65/Marchf8/Mdm2/Sh3rf1/Mdm4/Uba7/Trim2/Fbxo17/Ube3a/Rnf38/Bard1/Ube2m/Cracr2b",40
"GO:0008017","microtubule binding","30/1018","279/28409",0.10752688172043,3.00071825421974,6.47430932279338,9.74457904795853e-08,1.50553746290959e-05,1.26679527623461e-05,"Ndel1/Map4k4/Eml4/Psrc1/Dnm1l/Zfp207/Map2/Map1a/Kif13b/Dctn1/Clasp2/Kif23/Nf1/Kif2a/Mapt/Kif6/Kif24/Dclk2/Kif21b/Ckap5/Cep44/Eml5/Clip2/Apc/Tubgcp4/Clip4/Ccdc66/Map1s/Mark4/Togaram2",30
"GO:0019787","ubiquitin-like protein transferase activity","41/1018","463/28409",0.0885529157667387,2.47121786249242,6.1531560874484,1.19269172571322e-07,1.57946461390879e-05,1.32899935150901e-05,"Wsb1/Rnf13/Med24/Trip12/Ubr2/Fbxo44/Ubr4/Ttc3/Traf7/Ubr3/Rnf167/Rnf14/G2e3/Rnf138/Sharpin/Hdac4/Rnf214/Rnf112/Ube2h/Vps11/Cblb/Malt1/Rnf111/Cdk8/Rnf44/Ube2w/Btrc/Huwe1/Trim65/Marchf8/Mdm2/Sh3rf1/Mdm4/Uba7/Trim2/Fbxo17/Ube3a/Rnf38/Bard1/Ube2m/Cracr2b",41
"GO:0015631","tubulin binding","37/1018","397/28409",0.0931989924433249,2.60087443646603,6.19256735344031,1.37516979082173e-07,1.59347799511468e-05,1.34079054605119e-05,"Ndel1/Map4k4/Eml4/Tbce/Psrc1/Dnm1l/Agbl5/Klc1/Zfp207/Map2/Map1a/Kif13b/Dctn1/Clasp2/Kif23/Agtpbp1/Nf1/Brca2/Kif2a/Mapt/Kif6/Kif24/Dclk2/Kif21b/Bcas3/Ckap5/Cep44/Eml5/Clip2/Apc/Tubgcp4/Clip4/Ccdc66/Map1s/Mark4/Togaram2/Cep70",37
"GO:0004674","protein serine/threonine kinase activity","39/1018","440/28409",0.0886363636363636,2.47354661546705,6.00540114889592,2.35705352507464e-07,2.42776513082688e-05,2.04277972173135e-05,"Tnk2/Grk2/Map4k4/Tnik/Mapk11/Cdc42bpa/Mink1/Csnk2b/Clk2/Raf1/Srpk2/Cdk11b/Mark2/Camk2g/Prpf4b/Sik2/Ccnd3/Map3k4/Mapk10/Pkm/Wnk1/Nek8/Clk4/Cdk2/Cdk8/Dmpk/Dclk2/Camk2b/Acvrl1/Nek4/Mast3/Clk3/Nek1/Map4k1/Ttbk2/Mark4/Strada/Cdkl2/Pikfyve",39
"GO:0030374","nuclear receptor coactivator activity","12/1018","53/28409",0.226415094339623,6.31849353152686,7.47126878912378,2.88778875201726e-07,2.49080310202692e-05,2.09582138034627e-05,"Arglu1/Smarcd3/Tada3/Tacc1/Ccdc62/Hmga1/Pprc1/Pus1/Rxrb/Pparg/Ncoa3/Slc30a9",12
