"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022411","cellular component disassembly","67/1550","433/28928",0.15473441108545,2.88784325411607,9.41764330021133,5.02898302719034e-15,2.74180154642418e-11,2.19740089956496e-11,"Ndel1/Evl/Klc1/Map4k4/Add1/Eml4/Sptan1/Snx14/Gba1/Map4/Map2/Akap8l/Gas2l1/Cd47/Mical3/Mical1/Hsf1/Dctn1/Rnf14/Acin1/Clasp2/Mcts1/Hspa8/Noxo1/Pex5/Clec16a/Ehbp1l1/Chmp3/Exog/Nav3/Carmil2/Chka/Kat5/Smarce1/Stmn4/Clasp1/Cdk5rap3/Wnk1/Arhgef1/Synj1/Sharpin/Dnajc6/Ufsp2/Becn1/Vrk1/Mtif3/Dmtn/Tom1/Asph/Vps54/Ogfod1/Dedd2/Camsap2/Tpx2/Map1s/Rubcn/Gtpbp2/Adgrb3/Camsap3/Htt/Nes/Bbof1/Cib1/Iqsec1/Nrg1/Fer/Ttbk2",67
"GO:0008380","RNA splicing","69/1550","464/28928",0.148706896551724,2.77535038932147,9.17300841529198,1.48553311752159e-14,4.04956327836384e-11,3.2454989320169e-11,"Puf60/Srsf6/Clk4/Prpf4b/Tra2b/Luc7l/Clk1/Mbnl1/Srrm1/Snrpa1/Thoc5/Ythdc1/Rsrp1/Arglu1/Tia1/Elavl4/Clk2/Kat2a/Srek1/Ccnl1/Prmt7/Sfswap/Hnrnpa2b1/Clasrp/Yju2b/Thoc2/Ccnl2/Tra2a/Srsf7/Thoc1/U2af1/Paxbp1/Acin1/Rbm25/Sf3b1/Hspa8/Magohb/Sf1/Cenatac/Luc7l3/Dhx9/Luc7l2/Ddx46/Hnrnph1/Prpf40b/Zfp326/Zfp638/Snrpd1/Syncrip/Bcas2/Slu7/Khdc4/Fmr1/Clk3/Prpf39/Taf15/Lsm7/Trpt1/Arvcf/Raly/Mettl16/Gemin8/Ppil2/Jmjd6/Thoc7/Rbm41/Lsm5/Slirp/Akap17b",69
"GO:0031346","positive regulation of cell projection organization","69/1550","471/28928",0.146496815286624,2.7341031436203,9.02833175883123,3.14624456671629e-14,5.71777512591241e-11,4.58247761278573e-11,"Ndel1/Dlg4/Dnm1l/Stk25/Dab2ip/Nckap1/Macf1/L1cam/Ptprf/Apbb1/Sh3glb1/Zmynd8/Crocc/Elavl4/Mapt/Kat2a/Picalm/Caprin2/Mark2/Ntrk3/Ezh2/Flna/Entr1/Clip1/Plxna3/Grin1/Def8/Stau2/Kidins220/Skil/Ube2v2/Cask/Lrp8/Carmil2/Cbfa2t2/Nrdc/Cpeb1/Tsc2/Dbn1/Fmr1/Agrn/Numb/Dzip1/Xlr3b/Cux2/Nptn/P3h1/Tenm3/Plxna4/Rapgef1/Obsl1/Ache/Plce1/Ltk/Tnik/Acsl6/Fuz/Auts2/Adnp/Htt/Fes/Nf1/Espn/Crtc1/Styxl1/Snap91/Nrg1/Ttbk2/Numbl",69
"GO:0043254","regulation of protein-containing complex assembly","65/1550","463/28928",0.140388768898488,2.62010729464224,8.3617150999068,1.26516555831467e-12,1.72442065598289e-09,1.38202690330636e-09,"Git1/Evl/Dab2ip/Nckap1/Add1/Unc13a/Sh3glb1/Sptan1/Bak1/Eml2/Mapt/Gba1/Map2/Cttn/Sirt2/Dlg1/Nckap1l/Clip1/Senp6/Hsf1/Dctn1/Clasp2/Hspa8/Pex5/Zdhhc1/Plekhg2/Bmf/Nav3/Carmil2/Bin1/Gba2/Inpp5j/Creb1/Cdk5rap2/Nphs1/Ssh3/Aida/Dbn1/Dnajc6/Isl1/Ambra1/Cyrib/Kank3/Fermt1/Fblim1/Dmtn/Mpp7/Trim65/Camsap2/Tal1/Wars1/Piezo1/Stub1/Camsap3/Slf2/Trim9/Hip1r/Fes/Jmjd6/Tirap/Snap91/Gnl3l/Nrg1/Fer/Abca1",65
"GO:0010639","negative regulation of organelle organization","57/1550","393/28928",0.145038167938931,2.70688007879833,8.1063814113807,8.19462409601251e-12,8.93541811429204e-09,7.16123886790483e-09,"Tom1l2/Zfp207/Mdm1/Evl/Prpf4b/Dnm1l/Add1/Eml4/Flcn/Sptan1/Bak1/Eml2/Mapt/Kat2a/Map2/Gas2l1/Nme6/Usp44/Clasp2/Togaram2/Rtel1/Cenatac/Nav3/Carmil2/Ppfia1/Sec22b/Inpp5j/Clasp1/Cdk5rap2/Ssh3/Dbn1/Limk2/Cyrib/Becn1/Kank3/Dmtn/Pot1a/Shank1/Huwe1/Pparg/Camsap2/Odf2l/Tpx2/Terf2/Gmfg/Camsap3/Trim9/Hip1r/Espn/Bbof1/Ctc1/Styxl1/Cib1/Gnl3l/Ppif/Fgfr3/Ttbk2",57
"GO:0016358","dendrite development","50/1550","331/28928",0.151057401812689,2.8192183997661,7.92054902405197,3.55209768275112e-11,3.16183357546312e-08,2.53403312579592e-08,"Nsmf/Git1/Ptprs/Mink1/Dlg4/Dnm1l/Dab2ip/Ptprf/Sh3glb1/Zmynd8/Elavl4/Sult4a1/Asap1/Map2/Picalm/Caprin2/Ezh2/Clip1/Grin1/Syngap1/Myo6/Stau2/Kidins220/Mef2a/Cask/Lrp8/Dlg5/Arhgap33/Matn2/Prmt3/Tsc2/Dbn1/Fmr1/Numb/Xlr3b/Cux2/Ube3a/Slc12a5/Shank1/Camsap2/Map1s/Pdlim5/Obsl1/Ache/Tnik/Adgrb3/D16Ertd472e/Crtc1/Iqsec1/Numbl",50
"GO:0050803","regulation of synapse structure or activity","56/1550","398/28928",0.14070351758794,2.62598152050575,7.7718237483164,4.17908676060107e-11,3.16183357546312e-08,2.53403312579592e-08,"Ptprs/Rtn4/Dlg4/Dnm1l/Dab2ip/Gripap1/L1cam/Ptprf/Zmynd8/Asap1/Picalm/Caprin2/Mark2/Ntrk3/Cd47/Grin1/Syngap1/Dctn1/Psd/Stau2/Hspa8/Ube2v2/Cask/Lrp8/Dlg5/Arhgap33/Sema4c/Dmpk/Tsc2/Dbn1/Agrn/Numb/Xlr3b/Cux2/Ube3a/Nae1/Slc12a5/Adgrl2/Sema4a/Rps6ka5/Pdlim5/Adgrb2/Ptk2/Nrxn2/Setd5/Nrcam/Adgrb3/Adnp/Adgrl1/Nf1/Adgre5/Iqsec1/Strn4/Snap91/Nrg1/Numbl",56
"GO:0030100","regulation of endocytosis","52/1550","355/28928",0.146478873239437,2.73376828714221,7.82067067128131,4.6395210204888e-11,3.16183357546312e-08,2.53403312579592e-08,"Dlg4/Scrib/Dnm1l/Tnk2/Arfgap1/Add1/Ank3/Picalm/Sirt2/Nckap1l/Dysf/Cd47/Dgkq/Pacsin3/Atg7/Il15/Kcnc3/Hspa8/Pacsin2/Syt7/Ankrd13b/Bin1/Actn4/Ager/Myo18a/Tsc2/Synj1/Fmr1/Numb/Dnajc6/Cblb/Hpca/Itgav/Il15ra/Pparg/Rab4b/Sgip1/Scamp5/Snph/Ptk2/Rubcn/Usp46/Rapgef1/Epn2/Aak1/Mff/Pla2g5/Tfr2/Hip1r/Iqsec1/Snap91/Nrg1",52
"GO:0050807","regulation of synapse organization","55/1550","390/28928",0.141025641025641,2.63199338296113,7.72068115514552,5.70163419527301e-11,3.45392329251427e-08,2.76812673036003e-08,"Ptprs/Rtn4/Dlg4/Dnm1l/Dab2ip/Gripap1/L1cam/Ptprf/Zmynd8/Asap1/Picalm/Caprin2/Mark2/Ntrk3/Cd47/Grin1/Dctn1/Psd/Stau2/Hspa8/Ube2v2/Cask/Lrp8/Dlg5/Arhgap33/Sema4c/Dmpk/Tsc2/Dbn1/Agrn/Numb/Xlr3b/Cux2/Ube3a/Nae1/Slc12a5/Adgrl2/Sema4a/Rps6ka5/Pdlim5/Adgrb2/Ptk2/Nrxn2/Setd5/Nrcam/Adgrb3/Adnp/Adgrl1/Nf1/Adgre5/Iqsec1/Strn4/Snap91/Nrg1/Numbl",55
"GO:0031109","microtubule polymerization or depolymerization","30/1550","144/28928",0.208333333333333,3.88817204301075,8.26695207834271,1.2231528827084e-10,6.6686295165262e-08,5.3445343327606e-08,"Git1/Zfp207/Ndel1/Eml4/Eml2/Mapt/Map4/Map2/Clip1/Gas2l1/Dctn1/Clasp2/Tubgcp4/Nav3/Gba2/Inpp5j/Stmn4/Clasp1/Cdk5rap2/Arhgef1/Camsap2/Tpx2/Map1s/Camsap3/Htt/Fes/Bbof1/Cib1/Haus2/Ttbk2",30
