"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000040537",10054.2481334471,-4.0569580112208,0.100211392226079,-40.4840000832261,0,0
"ENSMUSG00000056602",2013.31554891756,-2.71430599673464,0.0709150541691654,-38.2754554520928,0,0
"ENSMUSG00000032269",4021.99390336346,2.78830952414716,0.0659985934245089,42.2480143813445,0,0
"ENSMUSG00000090223",3507.75531775482,2.97305545326692,0.0761800715047437,39.0266823664217,0,0
"ENSMUSG00000026185",2281.72778359236,2.71501881426104,0.0777340039652901,34.9270419091412,2.88989676207627e-267,1.0001932693546e-263
"ENSMUSG00000033436",10371.0006900993,-1.85887605114799,0.0580212408305649,-32.0378541468343,3.24110837965264e-225,9.34789675164814e-222
"ENSMUSG00000020297",21199.8631551303,-1.48857646682353,0.0470677196583666,-31.6262712030266,1.60776252213518e-219,3.97461863507847e-216
"ENSMUSG00000034543",17918.6662024852,1.52746791447741,0.0486045047049418,31.4264680557912,8.80276736017286e-217,1.90414861459739e-213
"ENSMUSG00000050071",999.984835309038,-4.04090174529902,0.129723509850821,-31.150111108973,5.05448847903885e-213,9.7186581255297e-210
"ENSMUSG00000034403",1031.55323443881,-4.52700715696758,0.145595834574287,-31.0929716513131,2.99753953703426e-212,5.18724216883778e-209
"ENSMUSG00000051910",1856.15169555508,-2.26102947958184,0.076010659403533,-29.7462158245235,1.94101270187662e-194,3.05356589145226e-191
"ENSMUSG00000031410",2664.9627285994,-3.27130208207555,0.110322901941191,-29.6520670188622,3.18969847128163e-193,4.59981100379404e-190
"ENSMUSG00000066621",3137.85479332456,-2.0073222955758,0.0705351333640327,-28.4584745195842,3.82780780224525e-178,5.09540107829647e-175
"ENSMUSG00000014599",2307.19517057488,2.0301909917857,0.0721952515826786,28.1208382446137,5.44921501191854e-174,6.73561898437503e-171
"ENSMUSG00000031558",2210.31782182664,-2.40182726168004,0.0858300296427811,-27.9835306089988,2.57786842293095e-172,2.97400087058801e-169
"ENSMUSG00000029621",7005.72839875294,-1.49001890451576,0.053720034274369,-27.7367452318749,2.51813265615749e-169,2.72351785092533e-166
"ENSMUSG00000040703",1039.69027485399,-2.56138167415843,0.0944104403193841,-27.1302799297774,4.32730401163489e-162,4.40494093654951e-159
"ENSMUSG00000056820",8000.98601120019,-1.66770843494017,0.0624075013165694,-26.7228842648341,2.55200869860589e-157,2.4534728071875e-154
"ENSMUSG00000019989",2709.72723349523,1.68767218783089,0.0633477763675961,26.6413800862974,2.25251430572995e-156,2.05156631898194e-153
"ENSMUSG00000026387",2557.96801406547,-2.46039784064152,0.0925273337787347,-26.5910379145388,8.61798186571566e-156,7.45670880931048e-153
