"gene_id_clean","gene_symbol","log2FoldChange","padj"
"ENSMUSG00000035158","Mitf",0.90746382842725,5.08849465032482e-13
"ENSMUSG00000010122","Slc47a1",-0.654891911160714,5.08849465032482e-13
"ENSMUSG00000021982","Cdadc1",0.566617184231869,5.08849465032482e-13
"ENSMUSG00000053801","Grwd1",0.619410281436966,5.28073037155427e-13
"ENSMUSG00000026437","Cdk18",-1.16863922401567,5.33670394765005e-13
"ENSMUSG00000021115","Vrk1",0.484256621526211,5.41580118895938e-13
"ENSMUSG00000048915","Efna5",-0.447743557955718,5.56986996532004e-13
"ENSMUSG00000020644","Id2",0.884071437252367,5.77801861849314e-13
"ENSMUSG00000037579","Kcnh3",-0.640882155902313,5.88937845995482e-13
"ENSMUSG00000031633","Slc25a4",-0.414764614244821,5.90789161542358e-13
"ENSMUSG00000035944","Ttc38",-0.668781453259652,6.1473872072847e-13
"ENSMUSG00000074918","Inafm2",-0.612133100427571,6.20957264370304e-13
"ENSMUSG00000020889","Nr1d1",-0.606098157985258,6.69045769137037e-13
"ENSMUSG00000063065","Mapk3",-0.44716024761867,6.90309291718262e-13
"ENSMUSG00000021866","Anxa11",-0.578335386842423,6.93244124156895e-13
"ENSMUSG00000048355","Arxes1",-0.690624116870376,7.03594936781267e-13
"ENSMUSG00000056234","Ncoa4",0.514659301057862,7.03850850138322e-13
"ENSMUSG00000031145","Prickle3",-0.797685482433117,7.03850850138322e-13
"ENSMUSG00000026187","Xrcc5",0.564843416393736,7.04808512690673e-13
"ENSMUSG00000020681","Ace",-0.533039571261697,7.06943798604457e-13
"ENSMUSG00000096458","Moap1",0.654343536976584,7.12318798760732e-13
"ENSMUSG00000003923","Tfam",0.425524664263643,7.31079551434107e-13
"ENSMUSG00000026740","Dnajc1",-0.372205547194768,7.38665986314954e-13
"ENSMUSG00000029407","Uso1",0.516028924871203,7.76551718673389e-13
"ENSMUSG00000003970","Rpl8",-0.326387266053019,7.82300590614298e-13
"ENSMUSG00000038387","Rras",-0.622966418030799,8.06797779482138e-13
"ENSMUSG00000040410","Fbxl4",-0.526292720029052,8.15128980300959e-13
"ENSMUSG00000042675","Ypel3",-0.668753021931749,8.2508523105567e-13
"ENSMUSG00000005148","Klf5",0.480391501562101,8.43553219752359e-13
"ENSMUSG00000038623","Tm6sf1",-0.454143615172341,8.51316217220277e-13
"ENSMUSG00000049482","Ctu2",-0.46160975305484,8.61898773846665e-13
"ENSMUSG00000030226","Lmo3",-1.21270266529006,8.79099375554648e-13
"ENSMUSG00000030315","Vgll4",0.399033633500525,9.01225036058812e-13
"ENSMUSG00000027227","Sord",-0.506174096901458,9.5204539206169e-13
"ENSMUSG00000000934","Top1mt",-0.533986995697774,9.78106263450452e-13
"ENSMUSG00000019845","Tube1",0.641317932217577,9.98537497316894e-13
"ENSMUSG00000020079","Supv3l1",0.47484389348313,1.0330398466296e-12
"ENSMUSG00000010362","Rdm1",0.773972166755162,1.0374828104823e-12
"ENSMUSG00000028961","Pgd",0.562708530665106,1.05615327441793e-12
"ENSMUSG00000034450","Gulo",3.60781316832165,1.05654273371171e-12
"ENSMUSG00000048040","Arxes2",-0.650310325510548,1.11456117022433e-12
"ENSMUSG00000040591","Cstpp1",-0.594474050871985,1.11991322911074e-12
"ENSMUSG00000021892","Sh3bp5",-0.656870856574062,1.12477115257619e-12
"ENSMUSG00000041870","Ankrd13a",0.435929042855632,1.1266780648858e-12
"ENSMUSG00000028798","Eif3i",-0.340465063961125,1.15366955487428e-12
"ENSMUSG00000021007","Spata7",-0.577286226704332,1.15436140101785e-12
"ENSMUSG00000036882","Arhgap33",-0.715171949456893,1.15904783422874e-12
"ENSMUSG00000025860","Xiap",0.466619092949694,1.18207343745241e-12
"ENSMUSG00000024558","Mapk4",-1.10824659196403,1.19045501756419e-12
"ENSMUSG00000109006","ENSMUSG00000109006",-0.77468737340937,1.20046410811975e-12
"ENSMUSG00000015095","Fbxw5",-0.441085462664215,1.2128222706103e-12
"ENSMUSG00000078190","Dnm3os",2.86125016058133,1.22450517043491e-12
"ENSMUSG00000027935","Rab13",0.63762015840539,1.2344991951706e-12
"ENSMUSG00000039357","Fut11",0.613186655603679,1.26095795907771e-12
"ENSMUSG00000023033","Scn8a",-0.401224755977704,1.28724459501894e-12
"ENSMUSG00000012126","Ubxn11",-0.938492188825667,1.30982915103941e-12
"ENSMUSG00000014030","Pax5",-0.597192967636663,1.32082261516682e-12
"ENSMUSG00000055760","Gemin6",0.648624365977101,1.33561370854779e-12
"ENSMUSG00000048218","Amigo2",-1.45020786513351,1.35812293342751e-12
"ENSMUSG00000022623","Shank3",-1.12026862175651,1.37172509807562e-12
"ENSMUSG00000002897","Il17ra",-0.767138305086941,1.3796926579567e-12
"ENSMUSG00000041313","Slc7a1",-0.409926666164681,1.45688851158433e-12
"ENSMUSG00000005899","Smpd4",0.477177870724353,1.45688851158433e-12
"ENSMUSG00000026828","Galnt5",1.98227841727701,1.49788623897986e-12
"ENSMUSG00000000142","Axin2",-0.642591074035375,1.51532711944733e-12
"ENSMUSG00000039270","Megf9",-0.436473595884223,1.55509614228887e-12
"ENSMUSG00000028068","Iqgap3",0.520253391768584,1.56378098998812e-12
"ENSMUSG00000024109","Nrxn1",5.50315340488002,1.57456366130692e-12
"ENSMUSG00000001948","Spa17",-1.81303687046043,1.58051659557057e-12
"ENSMUSG00000061950","Ppp4r1",0.47837684931777,1.58564230762491e-12
"ENSMUSG00000070705","Eid2b",-0.670055924264814,1.60714443778922e-12
"ENSMUSG00000043943","Naalad2",1.25800914410484,1.62288770923939e-12
"ENSMUSG00000028133","Rwdd3",-0.74648133171946,1.68936864314307e-12
"ENSMUSG00000037938","Chchd5",-0.601154715658103,1.69396109363407e-12
"ENSMUSG00000058806","Col13a1",3.38953498482086,1.71558553803914e-12
"ENSMUSG00000029017","Pmpcb",-0.429207647379462,1.72621961843609e-12
"ENSMUSG00000039081","Zfp503",0.703197004794373,1.73149673517744e-12
"ENSMUSG00000015880","Ncapg",0.507796749164001,1.80410207926429e-12
"ENSMUSG00000021048","Mthfd1",0.489382514099977,1.8275748559504e-12
"ENSMUSG00000033792","Atp7a",0.528807438040901,1.83546675287485e-12
"ENSMUSG00000017550","Atad5",0.676062894417173,1.93362567136415e-12
"ENSMUSG00000027474","Ccm2l",-2.74938321135023,1.95006266087008e-12
"ENSMUSG00000061751","Kalrn",0.463547611782059,2.01082623978668e-12
"ENSMUSG00000035530","Eif1",-0.485818755745234,2.02139352957684e-12
"ENSMUSG00000028080","Lrba",-0.455350262777643,2.02171324625863e-12
"ENSMUSG00000040412","Elapor1",-0.812222994896636,2.03809969733579e-12
"ENSMUSG00000066861","Oas1g",2.21062323646972,2.03809969733579e-12
"ENSMUSG00000044933","Sstr3",-0.791532164809824,2.03809969733579e-12
"ENSMUSG00000084885","3010001F23Rik",-1.49694599949799,2.04332970592085e-12
"ENSMUSG00000030037","Mrpl53",-0.488344151014917,2.08862081978733e-12
"ENSMUSG00000020092","Pald1",0.523031241883413,2.08862081978733e-12
"ENSMUSG00000054720","Lrrc8c",0.441299219204788,2.11866024202598e-12
"ENSMUSG00000078923","Ube2v1",-0.416825165895338,2.13034666802527e-12
"ENSMUSG00000032376","Usp3",-0.423535834047738,2.18862841013872e-12
"ENSMUSG00000040466","Blvrb",-0.417570575137673,2.20375055919399e-12
"ENSMUSG00000086596","Susd5",0.613982307237571,2.20375055919399e-12
"ENSMUSG00000020422","Tns3",9.05975719048341,2.20412945722952e-12
"ENSMUSG00000036534","Slc38a7",-0.450837056722577,2.30404564847382e-12
"ENSMUSG00000037221","Mospd3",-0.620850929300772,2.35332451958678e-12
"ENSMUSG00000022336","Eif3e",-0.392883893703269,2.36210501032233e-12
"ENSMUSG00000075232","Amd1",0.421322364987568,2.43307773694508e-12
"ENSMUSG00000062300","Nectin2",0.506587971929943,2.45340803524297e-12
"ENSMUSG00000011884","Gltp",0.587927898148365,2.4668565301981e-12
"ENSMUSG00000006333","Rps9",-0.411981461623563,2.50860154620966e-12
"ENSMUSG00000028186","Uox",2.70762271777372,2.6559625614298e-12
"ENSMUSG00000098488","Pla2g4b",-0.845633026773657,2.77421257539766e-12
"ENSMUSG00000058173","Smco4",0.965430435641079,2.81038292465202e-12
"ENSMUSG00000029594","Rbm19",0.559203833563491,2.84985936428241e-12
"ENSMUSG00000061411","Nol4l",-0.433137887461778,2.86761997870171e-12
"ENSMUSG00000099465","ENSMUSG00000099465",1.3993859042837,2.86761997870171e-12
"ENSMUSG00000031433","Rbm41",-0.845842079710451,2.87352178639286e-12
"ENSMUSG00000020380","Rad50",0.424038100867234,2.92214982445211e-12
"ENSMUSG00000020899","Pfas",0.367643596551011,3.05546136508222e-12
"ENSMUSG00000070336","Fbxo47",-0.763893692906599,3.08581970993489e-12
"ENSMUSG00000024201","Kdm4b",-0.470487365751448,3.09420338478489e-12
"ENSMUSG00000039105","Atp6v1g1",-0.588941857150991,3.1717715582208e-12
"ENSMUSG00000023000","Dhh",0.826727402091192,3.19762593651844e-12
"ENSMUSG00000029710","Ephb4",-0.906827714867669,3.30210841190307e-12
"ENSMUSG00000026031","Cflar",0.612565569359441,3.31342753319007e-12
"ENSMUSG00000025257","Ribc1",-0.888297895736347,3.34139438957737e-12
"ENSMUSG00000025133","Ints4",0.484161156788168,3.52252369819734e-12
"ENSMUSG00000052155","Acvr2a",-0.459506482122488,3.55566296012996e-12
"ENSMUSG00000027350","Chgb",-0.29610145339473,3.57932574300939e-12
"ENSMUSG00000046417","Lrrc75a",-0.688327997283175,3.58001170913664e-12
"ENSMUSG00000040423","Rc3h1",0.442174219636577,3.61347229279725e-12
"ENSMUSG00000030203","Dusp16",0.65242788167186,3.62113274282228e-12
"ENSMUSG00000025869","Nop16",0.386937116149174,3.68988973714633e-12
"ENSMUSG00000039997","Ifi203",2.70687571187188,3.72783169413484e-12
"ENSMUSG00000032582","Rbm6",0.535410711663265,3.75949819140907e-12
"ENSMUSG00000031295","Phka2",-0.820835933951734,3.75949819140907e-12
"ENSMUSG00000060923","Acyp2",1.05928367813669,3.77286411855383e-12
"ENSMUSG00000024862","Klc2",-0.475903153225422,3.81820235415273e-12
"ENSMUSG00000021975","Ints9",0.585176212631604,3.84463301604302e-12
"ENSMUSG00000038453","Srcin1",-0.659759772089075,3.84575429978275e-12
"ENSMUSG00000015363","Trabd",-0.422937852125107,3.87681221565688e-12
"ENSMUSG00000022814","Umps",0.507654948614781,3.92898166734419e-12
"ENSMUSG00000033862","Cdk10",-0.636719195654476,3.96961648399865e-12
"ENSMUSG00000074102","Rbm15b",0.445909425658754,4.02571807545609e-12
"ENSMUSG00000021319","Sfrp4",1.98351868061249,4.11989784010451e-12
"ENSMUSG00000003458","Ncstn",0.402985336888315,4.20773697243471e-12
"ENSMUSG00000019564","Arid3a",0.494522757646696,4.26642292472236e-12
"ENSMUSG00000011960","Ccnt1",0.375307423026663,4.32338416930045e-12
"ENSMUSG00000049657","Zbtb5",-0.512384496013683,4.47200227916408e-12
"ENSMUSG00000035566","Pcdh17",1.73996256157094,4.51452574946252e-12
"ENSMUSG00000024590","Lmnb1",0.453517947667729,4.52613203700615e-12
"ENSMUSG00000028212","Ccne2",0.706252599496469,4.60728494048415e-12
"ENSMUSG00000020333","Acsl6",-0.369971321288553,4.68791274571137e-12
"ENSMUSG00000039976","Tbc1d16",-0.375298348749941,4.78930698272038e-12
"ENSMUSG00000045827","Serpinb9",3.30030888999277,4.81354490350097e-12
"ENSMUSG00000022144","Gdnf",1.88470118985219,4.82551526003801e-12
"ENSMUSG00000001473","Tubb6",0.518944537945323,4.82551526003801e-12
"ENSMUSG00000003380","Rabac1",-0.393578745674906,4.84332476241169e-12
"ENSMUSG00000039476","Prrx2",1.83009999855609,4.87300454582519e-12
"ENSMUSG00000031266","Gla",-0.611880723333335,4.89689628300973e-12
"ENSMUSG00000026447","Pik3c2b",-0.674378693690567,4.90958848515213e-12
"ENSMUSG00000036944","Tmem71",3.0259241244978,4.98610546415956e-12
"ENSMUSG00000040022","Rab11fip2",-0.568809900036021,4.98610546415956e-12
"ENSMUSG00000030243","Recql",0.615901742887198,5.0477062698154e-12
"ENSMUSG00000028127","Abcd3",-0.402470392055126,5.06000004741863e-12
"ENSMUSG00000039296","Spdye4a",-2.00959832045404,5.28441409675246e-12
"ENSMUSG00000039910","Cited2",-0.456750604790701,5.4592590668734e-12
"ENSMUSG00000023443","Esx1",-2.14739830326152,5.47736330519439e-12
"ENSMUSG00000035329","Fbxo33",0.561990886393399,5.51791977776809e-12
"ENSMUSG00000028957","Per3",-0.654775924324628,5.52866125736381e-12
"ENSMUSG00000031788","Kifc3",0.519284683407672,5.56009745737627e-12
"ENSMUSG00000041846","Ppp4r3a",0.424596670743623,5.56487041611569e-12
"ENSMUSG00000002297","Dbf4",0.444521461743859,5.71789941120725e-12
"ENSMUSG00000027353","Mcm8",0.690485959893871,5.85972726215659e-12
"ENSMUSG00000034427","Myo15b",-1.39904041849126,5.86198635006318e-12
"ENSMUSG00000039187","Fanci",0.649731183862764,5.87114750086962e-12
"ENSMUSG00000037343","Taf2",0.390529605091125,5.88340019047565e-12
"ENSMUSG00000013833","Med16",0.621100031829667,5.91634775417121e-12
"ENSMUSG00000028977","Casz1",0.451555392531206,5.94677672291112e-12
"ENSMUSG00000043929","Klhl15",-0.76226188055829,6.13733659477931e-12
"ENSMUSG00000031639","Tlr3",4.08529399509029,6.17203437641762e-12
"ENSMUSG00000074749","Kiz",-0.598778953118532,6.24340030767855e-12
"ENSMUSG00000035936","Aldh5a1",-0.85894834921004,6.27921276896491e-12
"ENSMUSG00000016984","Etaa1",0.60927248055318,6.5179818617212e-12
"ENSMUSG00000013921","Clip3",-0.516498503023236,6.62657766625776e-12
"ENSMUSG00000029392","Rilpl1",0.555189345338863,6.90746249674219e-12
"ENSMUSG00000026664","Phyh",-0.467936345364694,6.99036954943981e-12
"ENSMUSG00000009418","Nav1",-0.435069847969578,7.17695669562728e-12
"ENSMUSG00000023094","Msrb2",0.722055812014338,7.22765470888426e-12
"ENSMUSG00000024056","Ndc80",0.623200254640378,7.23953368896443e-12
"ENSMUSG00000021994","Wnt5a",0.93846750085653,7.2609552151175e-12
"ENSMUSG00000033763","Mtss2",-0.497903634215454,7.3152629293926e-12
"ENSMUSG00000031153","Gripap1",0.367249391381934,7.36775683235338e-12
"ENSMUSG00000048833","Slc39a9",0.459507086391303,7.82583744915624e-12
"ENSMUSG00000025283","Sat1",-0.521654880516054,8.01592413192338e-12
"ENSMUSG00000041375","Ccdc9",-0.416494434697879,8.10762243205571e-12
"ENSMUSG00000026980","Ly75",-0.399268927947714,8.11190091873022e-12
"ENSMUSG00000110710","ENSMUSG00000110710",0.96545961457109,8.25546832266583e-12
"ENSMUSG00000039232","Stx11",0.675987225546139,8.29423438856941e-12
"ENSMUSG00000005142","Man2b1",0.447974238904623,8.39167870077198e-12
"ENSMUSG00000094840","Muc3a",-2.879843730503,8.39682639868856e-12
"ENSMUSG00000003452","Bicd1",0.630326289280981,8.70766544949478e-12
"ENSMUSG00000028759","Hp1bp3",0.335529367713488,8.75631538793993e-12
"ENSMUSG00000006127","Inpp5k",-0.590059058085708,8.75631538793993e-12
"ENSMUSG00000020956","Dtd2",0.630447972412612,8.86262997947642e-12
"ENSMUSG00000121092","ENSMUSG00000121092",1.07254298531294,8.92062153806256e-12
"ENSMUSG00000021936","Mapk8",0.386569533298187,8.94122492816784e-12
"ENSMUSG00000022419","Deptor",0.493156257838885,9.22401957146629e-12
"ENSMUSG00000035529","Prdm4",0.405086098842345,9.30220267744436e-12
"ENSMUSG00000020150","Gamt",-0.84876477538298,9.32909172526176e-12
"ENSMUSG00000025328","Padi3",1.15868807666064,9.73129947539539e-12
"ENSMUSG00000025353","Ormdl2",0.634610733954122,9.78100843807139e-12
"ENSMUSG00000060862","Zbtb40",-0.499712577006859,9.81117402995639e-12
"ENSMUSG00000036241","Ube2r2",-0.460560717153843,9.85379899763987e-12
"ENSMUSG00000020212","Mdm1",0.404156673376459,9.95447578214034e-12
"ENSMUSG00000028541","B4galt2",-0.456090484758959,1.01709990206334e-11
"ENSMUSG00000029551","Psmg3",-0.5381201915642,1.01797011355462e-11
"ENSMUSG00000050640","Tmem150c",-0.414025877863749,1.0276760482324e-11
"ENSMUSG00000039842","Mcph1",0.408685150905231,1.02946518213229e-11
"ENSMUSG00000021823","Vcl",0.682666855982423,1.0311939736172e-11
"ENSMUSG00000022124","Fbxl3",0.46717693142263,1.03331569664334e-11
"ENSMUSG00000078762","Haus5",0.662803445911329,1.05392256929466e-11
"ENSMUSG00000091475","Cerox1",-0.700835265185401,1.06100942043311e-11
"ENSMUSG00000041058","Wwp1",-0.521306303953368,1.06186900663593e-11
"ENSMUSG00000028467","Gba2",-0.551745782908132,1.08761820681329e-11
"ENSMUSG00000103726","ENSMUSG00000103726",0.65387913965982,1.10121399541837e-11
"ENSMUSG00000079349","Magea5",1.67149535403225,1.11334195694275e-11
"ENSMUSG00000041477","Dcp1b",-0.529706130923087,1.14189884147302e-11
"ENSMUSG00000007872","Id3",0.474895304213527,1.17641089190649e-11
"ENSMUSG00000056737","Capg",1.85345924470407,1.18149214425038e-11
"ENSMUSG00000102752","Gm7694",-5.48987403841521,1.19678791967449e-11
"ENSMUSG00000071552","Tigit",-1.59928447627557,1.21027012785138e-11
"ENSMUSG00000006673","Qrich1",0.380054544667779,1.23662354345369e-11
"ENSMUSG00000028786","Tmem54",-0.547927012381908,1.24043678341434e-11
"ENSMUSG00000078773","Rad54b",0.527483124091755,1.24591961303557e-11
"ENSMUSG00000043510","Hscb",-0.611101630442657,1.27032519943333e-11
"ENSMUSG00000028967","Errfi1",0.544554902965632,1.27144833793301e-11
"ENSMUSG00000001441","Npepps",-0.395136056596813,1.27753317744648e-11
"ENSMUSG00000062397","Zfp706",0.410228536214489,1.32305142405542e-11
"ENSMUSG00000023963","Cyp39a1",1.06784821867311,1.33274895328002e-11
"ENSMUSG00000028347","Tmeff1",-0.38697202378052,1.33904111888687e-11
"ENSMUSG00000028940","Hes2",-0.933677833436707,1.37227132200141e-11
"ENSMUSG00000050052","Tdrp",-0.999505261298552,1.37227132200141e-11
"ENSMUSG00000059518","Znhit1",-0.470143455934096,1.38722498056006e-11
"ENSMUSG00000074781","Ube2n",0.361813026656773,1.39851756444324e-11
"ENSMUSG00000029060","Mib2",-0.503715574114549,1.40647589503649e-11
"ENSMUSG00000024158","Hagh",-0.477739210442356,1.44635498172261e-11
"ENSMUSG00000041645","Ddx24",0.468323577116228,1.455069630192e-11
"ENSMUSG00000000384","Tbrg4",0.398433971869577,1.46779410373304e-11
"ENSMUSG00000034586","Hid1",-0.393711244251666,1.50098922521173e-11
"ENSMUSG00000026637","Traf5",-0.649787033288309,1.51658470318174e-11
"ENSMUSG00000005958","Ephb3",0.617878198053905,1.51726258002259e-11
"ENSMUSG00000074093","Svip",-0.61221646430032,1.52653916224866e-11
"ENSMUSG00000024456","Diaph1",0.523558027001171,1.5298279319595e-11
"ENSMUSG00000022247","Brix1",0.378704880679683,1.56922201534259e-11
"ENSMUSG00000115782","ENSMUSG00000115782",-0.652793848530222,1.5722429674347e-11
"ENSMUSG00000038354","Ankrd35",1.15256983189349,1.59819397472513e-11
"ENSMUSG00000031827","Cotl1",-0.509094880190816,1.60945713704171e-11
"ENSMUSG00000031107","Rbmx2",0.735373404741983,1.6184257092873e-11
"ENSMUSG00000036334","Igsf10",2.99483102256443,1.62081485172985e-11
"ENSMUSG00000037106","Fer1l6",1.16247678002234,1.62096821207199e-11
"ENSMUSG00000035778","Ggta1",-0.714072004670663,1.65160101851529e-11
"ENSMUSG00000021518","Ptdss1",0.38942650161166,1.65219949378247e-11
"ENSMUSG00000054555","Adam12",0.616100867861837,1.70747688863654e-11
"ENSMUSG00000032348","Gsta4",-1.12356374927806,1.72167879621681e-11
"ENSMUSG00000039686","Zer1",-0.389042528326508,1.73967599609365e-11
"ENSMUSG00000025505","Tmem80",0.647860375272162,1.78999734044397e-11
"ENSMUSG00000034226","Rhov",0.929395004736267,1.80688011988366e-11
"ENSMUSG00000047989","Ino80c",0.588960772973559,1.87498143234528e-11
"ENSMUSG00000051435","Fhad1",-2.1480817639138,1.88927018092971e-11
"ENSMUSG00000024222","Fkbp5",0.418251747822066,1.91217560417695e-11
"ENSMUSG00000048652","Samd13",1.58931854832014,1.91951572498026e-11
"ENSMUSG00000019471","Cdc37",-0.394923429755086,1.95126889196176e-11
"ENSMUSG00000060733","Ipmk",0.404012351804159,1.96941031463103e-11
"ENSMUSG00000055210","Foxd2",-1.99418019954237,2.00873560074871e-11
"ENSMUSG00000030263","Irag2",0.762231293281142,2.04735587109886e-11
"ENSMUSG00000022751","Nit2",-0.49305825264729,2.04842083220488e-11
"ENSMUSG00000043542","Zc2hc1a",-0.446793972263729,2.05962670575105e-11
"ENSMUSG00000015749","Anp32e",0.401972962556142,2.05962670575105e-11
"ENSMUSG00000034563","Ccpg1",-0.401313579604819,2.07369942896203e-11
"ENSMUSG00000023345","Poc1a",0.641427922498129,2.08742974542532e-11
"ENSMUSG00000034203","Chchd4",0.469518379511223,2.10104345507213e-11
"ENSMUSG00000051373","Plpp7",-0.647069383833624,2.10136090291122e-11
"ENSMUSG00000002718","Cse1l",0.610954483237646,2.13886665081551e-11
"ENSMUSG00000029557","Mrm2",-0.772661289427861,2.13927382479813e-11
"ENSMUSG00000079484","Phyhd1",-0.859979919929676,2.19443298126081e-11
"ENSMUSG00000037461","Ints7",0.417573316839002,2.19587795445617e-11
"ENSMUSG00000024608","Rps14",-0.449700415740841,2.19881165897424e-11
"ENSMUSG00000021929","Kpna3",0.559313677306149,2.27972238698708e-11
"ENSMUSG00000027668","Mfn1",-0.386375859161851,2.29636016695532e-11
"ENSMUSG00000053702","Nebl",-0.69744632384087,2.30497500088653e-11
"ENSMUSG00000002010","Idh3g",-0.370859785835318,2.32075506282823e-11
"ENSMUSG00000022553","Maf1",-0.457932969722184,2.32764676146023e-11
"ENSMUSG00000068614","Actc1",2.78523502665865,2.35255670843808e-11
"ENSMUSG00000017734","Dbndd2",-0.499839751084255,2.42757327833339e-11
"ENSMUSG00000075266","Cenpw",0.74564325834624,2.46423036734204e-11
"ENSMUSG00000053825","Ppfia2",-0.718166032388125,2.49654358471602e-11
"ENSMUSG00000027009","Itga4",-1.95398553588501,2.51410162279603e-11
"ENSMUSG00000022009","Nufip1",0.531563948220176,2.52548208910985e-11
"ENSMUSG00000020116","Pno1",0.480546285799941,2.5554660799788e-11
"ENSMUSG00000022299","Slc25a32",0.414684011636217,2.56222693685236e-11
"ENSMUSG00000039099","Wdr93",-4.49580398966163,2.56619384768003e-11
"ENSMUSG00000030757","Zkscan2",-0.630230739509022,2.57035164074222e-11
"ENSMUSG00000024235","Map3k8",2.39201359095205,2.57900540799697e-11
"ENSMUSG00000027408","Cpxm1",-0.83559543645692,2.59639718795319e-11
"ENSMUSG00000043336","Filip1l",1.14012190499725,2.60168063396378e-11
"ENSMUSG00000013997","Nit1",-0.420025096981537,2.61272146790042e-11
"ENSMUSG00000121056","ENSMUSG00000121056",3.09829634818393,2.65049183279549e-11
"ENSMUSG00000033364","Usp37",0.44599209284963,2.65122032875776e-11
"ENSMUSG00000034509","Mad2l1bp",0.641872565451454,2.66811785085736e-11
"ENSMUSG00000029722","Agfg2",-0.47894125821115,2.69804169698746e-11
"ENSMUSG00000027575","Arfgap1",-0.360379686652339,2.78521433490415e-11
"ENSMUSG00000073471","Rsph3a",-0.620409905587623,2.81434604654079e-11
"ENSMUSG00000005125","Ndrg1",-1.19390084494284,2.82807785909566e-11
"ENSMUSG00000015087","Rabl6",-0.378987295365124,2.86771820337519e-11
"ENSMUSG00000117725","ENSMUSG00000117725",-1.06131443267615,2.88654831347877e-11
"ENSMUSG00000060803","Gstp1",-0.419459725234623,2.91096748936054e-11
"ENSMUSG00000091722","Siah3",0.715339102524768,2.94374412507192e-11
"ENSMUSG00000041245","Wnk3",-0.600484180805555,2.95506961873725e-11
"ENSMUSG00000037784","Dzip1l",0.581812803263666,2.96194312123428e-11
"ENSMUSG00000022472","Desi1",-0.515713272723099,2.9623201891819e-11
"ENSMUSG00000044475","Ascc1",-0.476376799567385,2.99946799481583e-11
"ENSMUSG00000046854","Pip5kl1",-0.87995511241318,3.03378839034854e-11
"ENSMUSG00000028081","Rps3a1",-0.463424542176289,3.0361080691728e-11
"ENSMUSG00000026623","Lpgat1",0.376262453226816,3.03964150618332e-11
"ENSMUSG00000034917","Tjp3",0.716343835729335,3.13654493162382e-11
"ENSMUSG00000023017","Asic1",-0.332786406678803,3.17804269658913e-11
"ENSMUSG00000020577","Tspan13",0.413687690396463,3.17895083041614e-11
"ENSMUSG00000051234","Rnf7",0.465955458724287,3.18881123738723e-11
"ENSMUSG00000026987","Baz2b",0.430495004607572,3.18914400846862e-11
"ENSMUSG00000031799","Tpm4",0.398292311355872,3.18914400846862e-11
"ENSMUSG00000043252","Tmem64",0.440129806335348,3.22469343410363e-11
"ENSMUSG00000097399","ENSMUSG00000097399",-3.44299068426133,3.31283974324872e-11
"ENSMUSG00000022443","Myh9",0.474556736220595,3.33554431529996e-11
"ENSMUSG00000052364","B630019K06Rik",-0.769628575341696,3.33607084860362e-11
"ENSMUSG00000037536","Fbxo34",0.497336572159972,3.34354250390623e-11
"ENSMUSG00000034574","Daam1",0.417834388942144,3.34682927826459e-11
"ENSMUSG00000072946","Ptgr2",0.425982908321806,3.36445604430473e-11
"ENSMUSG00000019877","Serinc1",0.319797806665831,3.42138606162355e-11
"ENSMUSG00000034101","Ctnnd1",0.444753582812089,3.42378524027409e-11
"ENSMUSG00000038119","Cdon",0.452206345274336,3.52622890753483e-11
"ENSMUSG00000053153","Spag16",3.52886912463464,3.55364461298193e-11
"ENSMUSG00000027649","Ctnnbl1",-0.455707143634119,3.56869366556579e-11
"ENSMUSG00000037674","Rfx7",0.558085616440571,3.56869366556579e-11
"ENSMUSG00000018379","Srsf1",0.402506311075626,3.57691963198484e-11
"ENSMUSG00000074874","Ctla2b",0.605174670101027,3.58335772138959e-11
"ENSMUSG00000092060","Bend4",0.384741469120037,3.58935746537176e-11
"ENSMUSG00000028479","Gne",-0.4713096082852,3.59034355490138e-11
"ENSMUSG00000046591","Ticrr",0.553846160798903,3.59034355490138e-11
"ENSMUSG00000026442","Nfasc",-5.40655372355014,3.61963464860175e-11
"ENSMUSG00000014551","Mrps25",0.438132217765058,3.65584476545608e-11
"ENSMUSG00000022490","Ppp1r1a",2.24804779456311,3.6573886221063e-11
"ENSMUSG00000034462","Pkd2",0.492902875340912,3.85819551225016e-11
"ENSMUSG00000021690","Jmy",-0.40011919464318,3.89531139361998e-11
"ENSMUSG00000000631","Myo18a",-0.427314509207025,3.91203736880944e-11
"ENSMUSG00000041396","Mettl18",0.845492594974851,3.93840740769203e-11
"ENSMUSG00000047921","Trappc9",-0.451361656980266,3.94976747592958e-11
"ENSMUSG00000031012","Cask",-0.372307639109945,3.98644469215784e-11
"ENSMUSG00000054115","Skp2",0.440514068251475,4.02820123993749e-11
"ENSMUSG00000068739","Sars1",-0.453464801611663,4.06274327798751e-11
"ENSMUSG00000032114","Slc37a4",-0.404822038604181,4.08305777799345e-11
"ENSMUSG00000029472","Anapc5",0.396154269395545,4.08769723278594e-11
"ENSMUSG00000040565","Btaf1",0.398366873901909,4.13097897071635e-11
"ENSMUSG00000013822","Elof1",0.511408178494687,4.1800410505375e-11
"ENSMUSG00000007036","Abhd16a",0.400216258505416,4.20562595313732e-11
"ENSMUSG00000020307","Cdc34",0.414288121980354,4.21737529580228e-11
"ENSMUSG00000061723","Tnnt3",2.1269125545157,4.26011422729622e-11
